input_table,grain,period,five_year_bin,corridor,semantic_family,source_or_discourse_frame,row_count,unique_sources,weight_sum,binding_index,gate,reason
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,tea_drink_breakfast,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2020,Taiwan-side,tea_drink_breakfast,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2020,Taiwan-side,tea_drink_breakfast,official_event_or_open_data,11,5,8.36,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2020,Yangtze River Delta,lurou_rouzao_core,other_discourse,1,1,0.91,0.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2020,Yangtze River Delta,lurou_rouzao_core,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2020,Yangtze River Delta,lurou_rouzao_core,other_discourse,5,1,4.55,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2014-2020_pre_wanghong_platformization,2020,national,lurou_rouzao_core,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2020,national,lurou_rouzao_core,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2025,Central China,lurou_rouzao_core,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2025,Korea,lurou_rouzao_core,other_discourse,1,1,0.91,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2025,Korea,noodle_soup_general,other_discourse,2,2,1.9700000000000002,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,lurou_rouzao_core,other_discourse,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2025,Taiwan-side,lurou_rouzao_core,official_event_or_open_data,2,2,1.52,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,lurou_rouzao_core,official_event_or_open_data,14,3,9.415000000000001,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,other_food_or_memory,official_tourism_memory,9,1,6.84,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,other_food_or_memory,other_discourse,9,1,6.84,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,out_of_scope,2025,Taiwan-side,other_food_or_memory,other_discourse,9,1,6.2712,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,other_food_or_memory,official_event_or_open_data,32,4,18.195,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,rice_meal_general,consumer_or_retrospective_web,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,rice_meal_general,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2025,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,out_of_scope,2025,Taiwan-side,street_snack_xiaochi,other_discourse,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,street_snack_xiaochi,other_discourse,2,1,1.52,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,street_snack_xiaochi,official_event_or_open_data,9,3,6.84,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2025,Taiwan-side,taiwanese_cuisine_label,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,taiwanese_cuisine_label,official_event_or_open_data,5,1,3.8,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_platformization,2025,Taiwan-side,taiwanese_cuisine_label,official_event_or_open_data,210,210,159.6,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,tea_drink_breakfast,official_tourism_memory,1,1,0.76,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,tea_drink_breakfast,other_discourse,3,1,2.2800000000000002,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2015-2025_internet_wanghong_capital,2025,Taiwan-side,tea_drink_breakfast,official_event_or_open_data,4,2,3.04,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2025,Yangtze River Delta,lurou_rouzao_core,consumer_or_retrospective_web,2,1,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2025,Yangtze River Delta,lurou_rouzao_core,other_discourse,2,1,1.82,1.0,do_not_infer,too sparse for semantic_cube inference
analysis/semantic_propagation_live_outputs/semantic_propagation_cube.csv,semantic_cube,2021-2025_internet_wanghong_capital,2025,Yangtze River Delta,lurou_rouzao_core,other_discourse,8,4,7.28,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2025,Central China,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1995,Hong Kong,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1945,Japan,,,3,3,2.5671,0.6609014062560866,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1950,Japan,,,3,3,2.1168,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1955,Japan,,,2,2,1.3199999999999998,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1960,Japan,,,3,3,2.2744,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1965,Japan,,,3,3,2.5667,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1970,Japan,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1975,Japan,,,2,2,1.82,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1980,Japan,,,5,4,4.2091,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1985,Japan,,,4,3,3.64,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2000,Japan,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2005,Japan,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2010,Japan,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2020,Korea,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2025,Korea,,,3,3,2.8800000000000003,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1985,Mainland China,,,14,6,14.690000000000003,0.06194690265486725,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1955,North America,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1965,North America,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1970,North America,,,4,4,3.64,0.75,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1975,North America,,,6,6,5.46,0.6666666666666667,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1980,North America,,,2,2,1.4444,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1985,North America,,,9,9,8.2818,0.8901205052041826,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2005,North America,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1995,North China,,,2,2,1.82,0.5,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2000,North China,,,1,1,0.91,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2005,North China,,,4,3,3.5748,0.7636790869419268,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2010,North China,,,4,3,3.64,0.75,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2015,North China,,,2,1,1.82,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1970,Singapore,,,4,4,3.92,0.7295918367346939,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1975,Singapore,,,13,12,11.717400000000001,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1980,Singapore,,,64,43,59.4451,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1985,Singapore,,,70,41,66.9871,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1990,Singapore,,,45,16,47.396400000000014,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1995,Singapore,,,24,19,25.44,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2000,Singapore,,,21,8,20.46,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2005,Singapore,,,34,11,35.18780000000001,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2010,Singapore,,,143,10,125.40550000000002,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2015,Singapore,,,8,5,8.48,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1930,Taiwan-side,,,4,4,3.04,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1935,Taiwan-side,,,3,3,2.2800000000000002,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1940,Taiwan-side,,,2,2,1.2867,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1945,Taiwan-side,,,15,10,11.7,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1950,Taiwan-side,,,34,23,25.822400000000002,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1955,Taiwan-side,,,25,20,18.319800000000004,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1960,Taiwan-side,,,25,22,20.0071,0.9565404281480075,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1965,Taiwan-side,,,25,22,18.6603,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1970,Taiwan-side,,,32,28,25.432799999999997,0.900443521751439,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1975,Taiwan-side,,,16,16,12.884599999999999,0.9357217142945843,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1980,Taiwan-side,,,22,22,18.377800000000004,1.0,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1985,Taiwan-side,,,9,8,6.8635,0.7711954542143221,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1990,Taiwan-side,,,5,5,4.6002,0.8238772227294465,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1995,Taiwan-side,,,2,2,1.9700000000000002,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2000,Taiwan-side,,,16,4,16.1494,0.9474036187102927,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2005,Taiwan-side,,,10,2,9.0425,0.8050870887475808,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2010,Taiwan-side,,,141,8,98.37539999999998,0.9907497199503128,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2015,Taiwan-side,,,59,18,45.919499999999985,0.9464388767299295,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2020,Taiwan-side,,,582,202,420.19849999999997,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2025,Taiwan-side,,,315,222,231.48119999999994,1.0,main_text_ok,large enough for descriptive main-text claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1995,Yangtze River Delta,,,25,3,22.75,0.96,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2000,Yangtze River Delta,,,22,7,19.9376,0.9128480860284086,main_text_cautious,usable for cautious descriptive claim
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2005,Yangtze River Delta,,,8,4,7.28,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2010,Yangtze River Delta,,,7,4,6.67,0.8635682158920539,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2015,Yangtze River Delta,,,6,6,5.61,0.6755793226381462,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2020,Yangtze River Delta,,,7,2,6.37,0.8571428571428571,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2025,Yangtze River Delta,,,12,4,10.92,1.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2015,national,,,3,3,2.73,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,2020,national,,,2,2,1.82,1.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1970,unknown,,,4,4,3.7233,0.0,do_not_infer,too sparse for corridor_time inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1975,unknown,,,6,6,5.588100000000001,0.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1980,unknown,,,6,6,5.0455000000000005,0.0,appendix_or_case_context,show as context; avoid strong inference
analysis/semantic_propagation_live_outputs/corridor_time_summary.csv,corridor_time,,1985,unknown,,,3,3,2.9424,0.0,do_not_infer,too sparse for corridor_time inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1940-1945_late_colonial_food_order,,Taiwan-side,,,9,,6.9900,1.000000,appendix_or_case_context,show as context; avoid strong inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1940-1945_preformation,,Taiwan-side,,,1,,0.5267,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1940-1987_taiwan_side_formation,,Taiwan-side,,,2,,1.6700,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1946-1987_taiwan_side_formation,,Japan,,,26,,21.4241,0.959368,main_text_cautious,usable for cautious descriptive claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1946-1987_taiwan_side_formation,,Mainland China,,,14,,14.6900,0.061947,appendix_or_case_context,show as context; avoid strong inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1946-1987_taiwan_side_formation,,North America,,,23,,20.6462,0.823696,main_text_cautious,usable for cautious descriptive claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1946-1987_taiwan_side_formation,,Singapore,,,131,,121.7218,0.991292,main_text_ok,large enough for descriptive main-text claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1946-1987_taiwan_side_formation,,Taiwan-side,,,193,,149.6882,1.000000,main_text_ok,large enough for descriptive main-text claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1946-1987_taiwan_side_formation,,unknown,,,19,,17.2993,0.000000,main_text_cautious,usable for cautious descriptive claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1950-1978_taiwan_side_popular_food,,Taiwan-side,,,4,,3.4015,0.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1979-1987_brand_formalization_and_reopening,,Taiwan-side,,,3,,2.3986,0.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1987-2015_cross_strait_diffusion,,North China,,,1,,0.9100,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1987-2015_cross_strait_diffusion,,Singapore,,,287,,274.2375,1.000000,main_text_ok,large enough for descriptive main-text claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1987-2015_cross_strait_diffusion,,Taiwan-side,,,145,,104.1154,1.000000,main_text_ok,large enough for descriptive main-text claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1987-2015_cross_strait_diffusion,,Yangtze River Delta,,,41,,37.3100,1.000000,main_text_ok,large enough for descriptive main-text claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1988-2001_cross_strait_mobility,,Hong Kong,,,1,,0.9100,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1988-2001_cross_strait_mobility,,North China,,,3,,2.7300,0.666667,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1988-2001_cross_strait_mobility,,Taiwan-side,,,4,,3.4796,0.523049,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,1988-2001_cross_strait_mobility,,Yangtze River Delta,,,4,,3.6400,0.750000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2002-2013_taiwan_capital_gateway,,Japan,,,3,,2.7300,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2002-2013_taiwan_capital_gateway,,North America,,,1,,0.9100,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2002-2013_taiwan_capital_gateway,,North China,,,7,,6.3048,0.721672,appendix_or_case_context,show as context; avoid strong inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2002-2013_taiwan_capital_gateway,,Taiwan-side,,,25,,22.5425,0.881446,main_text_cautious,usable for cautious descriptive claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2002-2013_taiwan_capital_gateway,,Yangtze River Delta,,,17,,15.6876,0.831230,main_text_cautious,usable for cautious descriptive claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2014-2020_pre_wanghong_platformization,,North China,,,2,,1.8200,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2014-2020_pre_wanghong_platformization,,Singapore,,,2,,2.1200,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2014-2020_pre_wanghong_platformization,,Taiwan-side,,,20,,16.4295,0.850300,main_text_cautious,usable for cautious descriptive claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2014-2020_pre_wanghong_platformization,,Yangtze River Delta,,,12,,11.0700,0.753388,appendix_or_case_context,show as context; avoid strong inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2014-2020_pre_wanghong_platformization,,national,,,4,,3.6400,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2015-2025_internet_wanghong_capital,,Singapore,,,6,,6.3600,1.000000,appendix_or_case_context,show as context; avoid strong inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2015-2025_internet_wanghong_capital,,Taiwan-side,,,529,,373.9016,1.000000,main_text_ok,large enough for descriptive main-text claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2015-2025_platformization,,Korea,,,4,,3.7900,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2015-2025_platformization,,Taiwan-side,,,389,,294.0069,1.000000,main_text_ok,large enough for descriptive main-text claim
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2021-2025_internet_wanghong_capital,,Central China,,,1,,0.9100,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2021-2025_internet_wanghong_capital,,Taiwan-side,,,8,,6.2300,1.000000,appendix_or_case_context,show as context; avoid strong inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2021-2025_internet_wanghong_capital,,Yangtze River Delta,,,13,,11.8300,1.000000,appendix_or_case_context,show as context; avoid strong inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,2021-2025_internet_wanghong_capital,,national,,,1,,0.9100,1.000000,do_not_infer,too sparse for period_corridor inference
frozen_data_v2/binding_by_period_corridor.csv,period_corridor,out_of_scope,,Taiwan-side,,,10,,7.0312,1.000000,appendix_or_case_context,show as context; avoid strong inference
