attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type,capture_id,search_id
BATCH_T_042,1961,1961-01-01,1946-1987_taiwan_side_formation,好口味豬血湯 Nelly article,Kaohsiung,Taiwan,Taiwan-side,public_food_profile,Nelly blog,https://nellydyu.tw/blog/post/haokouwei,food_history_profile,Public food profile describes Haokouwei pork-blood soup as a longstanding Kaohsiung shop.,medium,Secondary food-history profile; founding-year claim treated as probable. Fifty-record top-up batch T; 200-row harvesting round checkpoint 2/4; source/date/brand key screened; not marker-split.,SRC_BATCH_T_042,probable,Taiwan,Public food profile describes Haokouwei pork-blood soup as a longstanding Kaohsiung shop.,豬血湯;小吃,高雄;臺灣,unknown,,https://nellydyu.tw/blog/post/haokouwei,4b80a3b7c849f1ab,BATCH_T_042,1,1.0000,0.0000,1,好口味豬血湯 Nelly article,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_3f683339491d,srch_59048b5140fc
BATCH_V_009,1965,1965-01-01,1946-1987_taiwan_side_formation,阿星鹹粥 food-blog founding article,Tainan,Taiwan,Taiwan-side,food_blog,MimiHan,https://mimihan.tw/tainan-porridge/,food_history_article,MimiHan records 阿星鹹粥 food-blog founding article with 鹹粥;虱目魚 in Tainan food context.,low,Food blog and decade date Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_009,candidate,Taiwan,MimiHan records 阿星鹹粥 food-blog founding article with 鹹粥;虱目魚 in Tainan food context.,鹹粥;虱目魚,台南;臺灣,unknown,,https://mimihan.tw/tainan-porridge/,28ab651336d8e3b4,BATCH_V_009,1,1.0000,0.0000,1,阿星鹹粥 food-blog founding article,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_5acc0dbbb5f5,srch_03f3965ac46b
MERGED_3884c6699e89dd,1970,1970-01-01,1946-1987_taiwan_side_formation,青葉食品工業,Taipei,Taiwan,Taiwan-side,official_brand_history,Ching Yeh Food / 青葉飯擔,https://www.chinyeh-fandan.com.tw/pages/about,processed_food_extension,1970 Ching Yeh Food canned lu rou rice meat sauce gua zai rou Tai-cai canned food production,high,Early industrial/packaged extension of lu rou rice flavor; useful for commodity-form layer before internet platformization.,TW_CHINGYEH_1970,probable,Taiwan-side,Official history says Ching Yeh Food began producing canned lu rou rice and related meat sauces in 1970.,嚕肉飯,台菜罐頭,,,https://www.chinyeh-fandan.com.tw/pages/about,a360ac2862d26044,TW_1970_001,1,1.0000,0.0000,1,青葉食品工業,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_b644d1ca42c9,srch_6a4cf21ac2b3
MERGED_daf6a6e34e829b,1977,1977-01-01,1946-1987_taiwan_side_formation,欣葉台菜,Taipei,Taiwan,Taiwan-side,official_brand_profile,欣葉國際餐飲集團,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,tai_cai_restaurantization,1977 Taipei Shinyeh Tai-cai restaurant Shuangcheng Street Taiwanese banquet cuisine lu rou home-style dishes,high,Official brand profile gives exact origin year and explicitly frames Shinyeh as changing Taiwan-cuisine restaurantization beyond snack stalls.,TW_SHINYEH_1977,probable,Taiwan-side,Official Shinyeh profile says Shinyeh Tai-cai began on Shuangcheng Street in Taipei in 1977 and expanded Taiwan cuisine from snacks toward banquet and home-style dishes including lu rou.,滷肉;台菜,台菜餐廳化;台灣美食拼圖,Taiwan restaurant operator,Taiwan,https://www.shinyeh.com.tw/content/zh/brand/About.aspx?BrandId=1,e272418f60c38739,TW_1977_003,1,1.0000,0.0000,1,欣葉台菜,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_88100c0b13f2,srch_23ba1d1a1e32
BATCH_U_002,1980,1980-01-01,1946-1987_taiwan_side_formation,阿三仔冰店 official founding page,Tainan,Taiwan,Taiwan-side,official_tourism_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/8172/,official_shop_profile,Tainan Tourism profile states Asanzi ice shop was founded in 1980 and lists old-style shaved-ice ingredients.,medium,Official tourism profile with exact founding year. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_002,probable,Taiwan,Tainan Tourism profile states Asanzi ice shop was founded in 1980 and lists old-style shaved-ice ingredients.,剉冰;愛玉;麵茶,台南;臺灣,unknown,,https://www.twtainan.net/zh-tw/shop/consume/8172/,b4a214355ee41053,BATCH_U_002,1,1.0000,0.0000,1,阿三仔冰店 official founding page,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_ac3007b50e0b,srch_18128b72c449
MERGED_83fd3f876ebcd4,1987,1987-01-01,1946-1987_taiwan_side_formation,春水堂珍珠奶茶,Taichung,Taiwan,Taiwan-side,official_product_history,春水堂人文茶館,https://www.chunshuitang.com.tw/drink/innovation/,bubble_tea_market_launch,1987 Chun Shui Tang pearl milk tea market launch national drink world-first Taiwan beverage sign,high,Official product-history page gives 1987 market launch; useful for transition from invention to consumer-facing Taiwan food sign.,TW_CHUNSHUITANG_BMT_1987,probable,Taiwan-side,Chun Shui Tang official page says pearl milk tea launched in 1987 and became a representative hand-shaken national drink.,珍珠奶茶,世界首創;國民飲料,Taiwan tea-house operator,Taiwan,https://www.chunshuitang.com.tw/drink/innovation/,ea20a526df6ef5d3,TW_1987_003,1,0.6552,0.3448,2,春水堂珍珠奶茶,secondary,0.7000,default secondary classification,0.6686,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_1c11d5eeffd7,srch_ddfcb17cf818
MERGED_f462e3b4619a77,1972,1972-10-24,1946-1987_taiwan_side_formation,Taiwan Porridge Restaurant,Singapore,,,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,overseas_taiwan_porridge_ad,Taiwan Porridge Restaurant Singapore fine food Taiwan porridge,,Comparative Singapore Taiwan-porridge ad.,NEWSG_ST_19721024,probable,Singapore,Advertisement says come and taste fine food at Taiwan Porridge Restaurant.,,Taiwan porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19721024-1,d405cbbf59ca13a7,SG_1972_002,1,0.7495,0.2505,4,Taiwan Porridge Restaurant,primary,1.0000,dated archive/newspaper/registry-like source,0.8847,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_1c2b5a53eef0,srch_daaf1ccf618c
MERGED_a385705c9f2112,1976,1976-04-10,1946-1987_taiwan_side_formation,Taiwan Porridge Restaurant,Singapore,,,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19760410-1,overseas_taiwan_porridge_ad,Taiwan Porridge Restaurant Singapore advertisement,,Comparative Singapore Taiwan-porridge ad.,NEWSG_ST_19760410,probable,Singapore,Advertisement references Taiwan Porridge Rest.,,Taiwan porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19760410-1,07cf85b7137c755a,SG_1976_001,1,0.6840,0.3160,4,Taiwan Porridge Restaurant,primary,1.0000,dated archive/newspaper/registry-like source,0.8388,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_bd8c1172ea16,srch_adaa31470bc2
MERGED_c224ab5750b395,1980,,1946-1987_taiwan_side_formation,The New Formosa Restaurant,Petaling Jaya,,,restaurant_listing_retrospective,Unilocal,https://unilocal.net/malaysia/petaling-jaya/the-new-formosa-restaurant,overseas_taiwanese_restaurant,The New Formosa Restaurant Petaling Jaya 1980 authentic Taiwanese cuisine,,Retrospective listing; needs Malaysian newspaper/business corroboration.,MY_FORMOSA_1980,probable,Malaysia,Listing states The New Formosa Restaurant opened in 1980 and served authentic Taiwanese cuisine.,,Taiwanese cuisine,,,https://unilocal.net/malaysia/petaling-jaya/the-new-formosa-restaurant,e3387d53ad667255,MY_1980_001,1,1.0000,0.0000,1,The New Formosa Restaurant,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_aa8910edca5d,srch_e5671993749a
MERGED_a3e1fd39b3466d,1985,,1946-1987_taiwan_side_formation,Tokyo Taiwanese restaurants,Tokyo,,,academic_secondary,東北人類学論壇 / Zhang-related Japanese literature,https://www2.sal.tohoku.ac.jp/anthropology/TAE20_2021.pdf,overseas_taiwanese_cuisine_regime,1980s Japan Taiwanese cuisine household cuisine small plates authentic Taiwan料理,,Secondary scholarly guide; use to direct Japanese archive searches.,JP_TOKYO_TAIWAN_1980S,probable,Japan,Academic/secondary source states that Taiwanese restaurants in Japan after the 1980s featured household cuisine and small-plate cuisine as authentic Taiwanese cuisine.,,Taiwanese cuisine,,,https://www2.sal.tohoku.ac.jp/anthropology/TAE20_2021.pdf,29094871762cd623,JP_1980S_001,1,1.0000,0.0000,1,Tokyo Taiwanese restaurants,secondary,0.7000,default secondary classification,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_7250f05fc78b,srch_540127a062ab
MERGED_acb17804401cdd,1982,1982-01-01,1946-1987_taiwan_side_formation,味仙藤が丘店,Nagoya,Aichi,Japan,brand_history,Yaba Misen official history,https://yabamisen.jp/history/,overseas_taiwanese_restaurant_branching,Misen Fujigaoka 1982 Taiwan ramen Taiwan rice menu takeout Taiwan ramen,medium,Shows Taiwan-label proliferation into branch menu and takeout format.,JP_MISEN_FUJIGAOKA_1982,probable,Japan,Brand history says the second daughter opened the Fujigaoka line in 1982 and notes Taiwan rice on the menu.,台湾飯,台湾料理,,,https://yabamisen.jp/history/,597a0d7f9552598e,JP_1982_001,1,1.0000,0.0000,1,味仙藤が丘店,secondary,0.7000,default secondary classification,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_59a7ad02ae5c,srch_227bddc9dce6
MERGED_ad9421caeba48a,1987,1987-11-12,1946-1987_taiwan_side_formation,Beijing CTS Taiwan compatriot reception department,Beijing,Beijing,Mainland China,newspaper_archive,People's Daily / cn.govopendata,https://cn.govopendata.com/renminribao/1987/11/12/4/,taiwan_compatriot_travel_food_lodging_service,1987 Beijing China Travel Service Taiwan compatriot reception department airport rail luggage hotel booking shopping medical tourism,high,Institutional food/lodging gateway record; not cuisine-specific but part of mainland-side reception platform for Taiwan visitors.,CN_RMRB_19871112_BEIJING_CTS_DEPT,probable,Mainland China,People's Daily says Beijing CTS established a Taiwan compatriot reception department to handle transport luggage hotel reservations shopping medical services and tourism.,,台胞接待部;客房预定;购物,,,https://cn.govopendata.com/renminribao/1987/11/12/4/,5ea7e7cca636d2c9,CN_1987_009,1,1.0000,0.0000,1,Beijing CTS Taiwan compatriot reception department,primary,1.0000,dated archive/newspaper/registry-like source,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_24b50d94896e,srch_e8a6b1523d96
MERGED_9d734363991dfb,1974,1974-01-01,1946-1987_taiwan_side_formation,Peng Garden / Peng Yuan,New York,New York,North America,book_secondary,From Canton Restaurant to Panda Express / web text,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html,taiwan_immigrant_operator_history,1974 Chef Peng arrived New York Hunan restaurant Taiwan immigrant Chinese regional cuisine United States,medium,Secondary book text; not Taiwanese cuisine but Taiwan-migrant restaurant operator history for North America comparator.,US_PENG_1974,probable,North America,Book text says Chef Peng arrived in New York in 1974 and locates Taiwan-linked entrepreneurs in the 1970s Hunan restaurant boom.,,Taiwan immigrant restaurant operator,Taiwan-origin operator,Taiwan,https://dokumen.pub/from-canton-restaurant-to-panda-express-a-history-of-chinese-food-in-the-united-states-9780813574776.html,d5ee4b3bca81d1a2,US_1974_001,1,1.0000,0.0000,1,Peng Garden / Peng Yuan,secondary,0.7000,default secondary classification,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_d9404caba2a5,srch_4fe86e27cbba
MERGED_ff5d8e45fbb695,1978,,1946-1987_taiwan_side_formation,Taiwanese restaurants in Flushing,New York,New York,North America,academic_publication_record,Taipei Medical University,https://hub.tmu.edu.tw/en/publications/when-little-island-cuisine-encountered-chinese-food-the-evolution-2/,taiwanese_cuisine_secondary,Taiwanese cuisine New York Flushing 1970 present Chinese food Little Island cuisine,high,Publication metadata only; needs chapter access for restaurant-level extraction.,US_FLUSHING_TW_CUISINE_1970S,probable,North America,Publication record identifies a chapter on Taiwanese cuisine in Flushing from 1970 to present.,,Taiwanese cuisine,,,https://hub.tmu.edu.tw/en/publications/when-little-island-cuisine-encountered-chinese-food-the-evolution-2/,be50aba142736e5e,US_1970S_002,1,1.0000,0.0000,1,Taiwanese restaurants in Flushing,secondary,0.7000,default secondary classification,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_e65e8c624f68,srch_00ed3258bb4d
MERGED_4f565f465726ce,1987,1987-04-06,1946-1987_taiwan_side_formation,Monterey Park Chinese restaurant corridor,Monterey Park,California,North America,newspaper_feature,Los Angeles Times,https://www.latimes.com/archives/la-xpm-1987-04-06-mn-135-story.html,suburban_chinatown_restaurant_ecology,1987 Monterey Park Taiwan Hong Kong immigrant capital Chinese-language signs 60 Chinese restaurants Asian-owned commercial corridor,medium,Not a Taiwan-specific restaurant row; useful for the built commercial corridor that supported Taiwan/Hong Kong food signs before the internet platform era.,US_MONTEREY_RESTAURANT_CORRIDOR_19870406,probable,North America,Los Angeles Times reports Monterey Park's growth through immigrants from Taiwan and Hong Kong and describes a Chinese-language commercial corridor with 60 Chinese restaurants.,Chinese restaurants;Asian grocery corridor,Taiwan and Hong Kong immigrant capital;Chinese-language signs,immigrant commercial corridor,Taiwan/Hong Kong,https://www.latimes.com/archives/la-xpm-1987-04-06-mn-135-story.html,3a3018a647d73fb9,US_1987_002,1,1.0000,0.0000,1,Monterey Park Chinese restaurant corridor,primary,1.0000,dated archive/newspaper/registry-like source,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_b9015cc027c8,srch_8362e1e4e8d0
MERGED_6d6d4b3608caa3,1974,1974-05-05,1946-1987_taiwan_side_formation,Taiwan Restaurant,Singapore,,Singapore,newspaper_archive,NewspaperSG / The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,overseas_taiwan_restaurant_reference,Singapore Maxwell House Taiwan Restaurant lunch Taiwan restaurant visibility,medium,Restaurant-name attestation rather than dish-specific evidence; useful for Singapore Taiwan-food naming field.,NEWSG_ST_19740505,probable,Singapore,The Straits Times report places an event lunch at the Taiwan Restaurant in Maxwell House.,,Taiwan Restaurant,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19740505-1,c432da59da864c72,SG_1974_001,1,1.0000,0.0000,1,Taiwan Restaurant,primary,1.0000,dated archive/newspaper/registry-like source,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_855dd5e70ecc,srch_c3e4ddfecc7e
MERGED_75f94dccec9988,1975,1975-10-11,1946-1987_taiwan_side_formation,Toa Payoh Lucky Restaurant Taiwanese Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG The Straits Times,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19751011-1,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1975 Toa Payoh Lucky Restaurant Taiwanese Porridge dated public source event anchors the food sign Taiwanese porridge Singapore Taiwan porridge || 1975 Toa Payoh Lucky Restaurant Taiwanese Porridge dish wording binds local food item to Taiwaneseness corpus Taiwanese porridge Singapore Taiwan porridge || 1975 Toa Payoh Lucky Restaurant Taiwanese Porridge store service format records circulation context Taiwanese porridge Singapore Taiwan porridge || 1975 Toa Payoh Lucky Restaurant Taiwanese Porridge urban memory and place geography support historical binding Taiwanese porridge Singapore Taiwan porridge,medium,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_024_A,probable,Singapore,1975 Toa Payoh Lucky Restaurant advertised Taiwanese porridge with ala carte local dishes and seafood,Taiwanese porridge,Singapore Taiwan porridge,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19751011-1,97bdc61c074acaa9,BULK_O_024_A;BULK_O_024_B;BULK_O_024_C;BULK_O_024_D,4,1.0000,0.0000,1,Toa Payoh Lucky Restaurant Taiwanese Porridge,primary,1.0000,dated archive/newspaper/registry-like source,1.0600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_f4de98c4a870,srch_3bed2faabb20
SRC_NEWSG_MANUAL_19800317_MAYGARDEN,1980,1980-03-17,1946-1987_taiwan_side_formation,May Garden Restaurant,Singapore,,Singapore,newspaper_archive,The Straits Times / NewspaperSG,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19800317-1,ad,1980 Singapore May Garden genuine Taiwanese cuisine advertisement,high,New non-duplicate NewspaperSG ad; one ad kept as one attestation artifact.,SRC_NEWSG_MANUAL_19800317_MAYGARDEN,probable,Singapore,May Garden Restaurant; genuine Taiwanese cuisine; daily air flown live seafood vegetable from Taiwan; prepared by Taiwan chefs,live seafood;vegetable,Taiwanese cuisine;Taiwan chefs;Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/straitstimes19800317-1,,SRC_NEWSG_MANUAL_19800317_MAYGARDEN,1,0.5914,0.4086,10,May Garden Restaurant,primary,1.0000,dated archive/newspaper/registry-like source,0.7740,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_92f088a79ba2,srch_87e96ccf4bd9
MERGED_a6d0ebdd5fda15,1985,1985-04-15,1946-1987_taiwan_side_formation,Taiwan Porridge,Singapore,,Singapore,newspaper_archive,NewspaperSG / Singapore Monitor,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850415-2,overseas_taiwan_porridge_ad,Goodwood Park Hotel traditional Taiwan Porridge true Taiwan porridge Coffee Lounge traditional favourites,medium,Advertisement stresses tradition and authenticity; useful for semantic coding of Taiwaneseness as homestyle tradition.,NEWSG_MONITOR_19850415,probable,Singapore,Advertisement invites lovers of true Taiwan porridge to Goodwood Park Hotel Coffee Lounge.,Taiwan Porridge,Taiwan,,,https://eresources.nlb.gov.sg/newspapers/digitised/issue/singmonitor19850415-2,ff5b34bbffde4760,SG_1985_001,1,0.8223,0.1777,9,Taiwan Porridge,primary,1.0000,dated archive/newspaper/registry-like source,0.9356,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_bb92ca08d912,srch_b38362897f4c
MERGED_918e93c2334528,1946,1946-01-01,1946-1987_taiwan_side_formation,阿憨鹹粥,Tainan,Taiwan,Taiwan-side,food_media_retrospective,南人幫,https://lifeintainan.com/ahang/,old_shop_origin|half_porridge_technique,1946 Tainan Ahan salty porridge Guang'an Temple stall milkfish porridge breakfast old shop || 1946 Tainan Ahan salty porridge southern half porridge method milkfish breakfast Fujian Zhangzhou Quanzhou technique,medium,Source gives exact ROC year 35 founding at Shizhuangjiu Guang'an Temple and is specific enough for probable use. || Same source explicitly links the founding stall to a Zhangzhou-Quanzhou half-porridge method and early milkfish specialization.,TW_AHAN_1946_ORIGIN,probable,Taiwan-side,Source says first-generation founder Zheng Ji set up a porridge stall at Guang'an Temple in ROC year 35 and built the shop around milkfish porridge. || Source says the founder used the southern half-porridge method with local milkfish from the beginning of the stall.,鹹粥;虱目魚粥,台南早餐小吃;台南早餐技法,,,https://lifeintainan.com/ahang/,b5c155a612be9675,TW_TN_1946_001;TW_TN_1946_002,2,1.0000,0.0000,1,阿憨鹹粥,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_c167b4608a09,srch_e96b047d45b1
MERGED_b12ea114c63b1e,1950,1950-01-01,1946-1987_taiwan_side_formation,友誠蝦仁肉圓,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1076/,market_stall_origin|dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1950 Tainan Youcheng shrimp meatball postwar Kangle Market Sakariba stall origin || 1950 友誠蝦仁肉圓 dated public source event anchors the food sign 蝦仁肉圓;肉燥 台南市場小吃 || 1950 友誠蝦仁肉圓 dish wording binds local food item to Taiwaneseness corpus 蝦仁肉圓;肉燥 台南市場小吃 || 1950 友誠蝦仁肉圓 store service format records circulation context 蝦仁肉圓;肉燥 台南市場小吃 || 1950 友誠蝦仁肉圓 urban memory and place geography support historical binding 蝦仁肉圓;肉燥 台南市場小吃,medium,Official tourism page gives exact ROC year 39 origin and specific early market geography for the family line later represented by Youcheng. || Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,TW_YOUCHENG_1950_ORIGIN,probable,Taiwan-side,Official page says first-generation Su Song first sold shrimp meatballs at Kangle Market Sakariba in postwar ROC year 39. || Youcheng shrimp meatball line began in ROC 39 Kangle Market Sakariba with meat-sauce shrimp meatball craft,蝦仁肉圓;肉燥,台南市場小吃,,,https://www.twtainan.net/zh-tw/shop/consume/1076/,257fd59edb4199f0,TW_TN_1950_001;BULK_O_009_A;BULK_O_009_B;BULK_O_009_C;BULK_O_009_D,5,1.0000,0.0000,1,友誠蝦仁肉圓,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_104bf9412ec8,srch_0280e2ec9f41
BATCH_U_023,1958,1958-01-01,1946-1987_taiwan_side_formation,老周冷熱飲 Kaohsiung old-flavor page,Kaohsiung,Taiwan,Taiwan-side,official_event_page,Kaohsiung Travel,https://khh.travel/zh-tw/event/news/4784/,official_old_flavor_profile,Kaohsiung old-flavor page states Lao Zhou hot/cold drink brand was founded in 1958 and preserves handmade traditional dessert ingredients.,medium,Official Kaohsiung old-flavor page; exact founding year. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_023,probable,Taiwan,Kaohsiung old-flavor page states Lao Zhou hot/cold drink brand was founded in 1958 and preserves handmade traditional dessert ingredients.,燒麻糬;麵茶粉,高雄;臺灣,unknown,,https://khh.travel/zh-tw/event/news/4784/,80289fdea3a5baf0,BATCH_U_023,1,1.0000,0.0000,1,老周冷熱飲 Kaohsiung old-flavor page,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,cap_9a856c102b2e,srch_4013ba03c17a
