attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref,dedupe_key,merged_from_attestation_ids,merged_row_count,novelty_score,avg_text_similarity,novelty_group_size,novelty_group_key,authority_level,authority_weight,authority_reason,analysis_weight,historical_binding_raw,weighted_historical_binding,target_binding_raw,target_control_type,negative_type,_balanced_bin,_binding_raw_for_balance
BATCH_R_023,1970,1970-01-01,1946-1987_taiwan_side_formation,55年老店豬血大腸湯,Kaohsiung,Taiwan,Taiwan-side,municipal_profile,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,source_artifact_profile,55年老店豬血大腸湯推薦美食：大腸豬血湯配肉燥飯。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_023,candidate,Taiwan-side,55年老店豬血大腸湯推薦美食：大腸豬血湯配肉燥飯。,肉燥飯;豬血湯,Taiwan,,,https://khh.travel/zh-tw/event/news/4784/,b667152de5903c7c,BATCH_R_023,1,1.0000,0.0000,2,55年老店豬血大腸湯,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_2a8ebfed9f6c33,1970,1970-01-01,1946-1987_taiwan_side_formation,廖記米糕,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,高雄旅遊網,https://khh.travel/zh-tw/shop/gourmet/1143,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1970 廖記米糕 dated public source event anchors the food sign 米糕;肉燥 高雄橋頭 || 1970 廖記米糕 dish wording binds local food item to Taiwaneseness corpus 米糕;肉燥 高雄橋頭 || 1970 廖記米糕 store service format records circulation context 米糕;肉燥 高雄橋頭 || 1970 廖記米糕 urban memory and place geography support historical binding 米糕;肉燥 高雄橋頭,low,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_013_A,candidate,Taiwan-side,Liaoji rice cake is a Qiaotou old-street classic run by the third generation with rice cake and rouzao sauce,米糕;肉燥,高雄橋頭,,,https://khh.travel/zh-tw/shop/gourmet/1143,f6af3b24530bf66e,BULK_O_013_A;BULK_O_013_B;BULK_O_013_C;BULK_O_013_D,4,1.0000,0.0000,1,廖記米糕,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_bd328fdf3d5194,1970,1970-01-01,1946-1987_taiwan_side_formation,鴨肉珍,Kaohsiung,Taiwan,Taiwan-side,official_tourism_profile,高雄旅遊網,https://khh.travel/zh-tw/shop/gourmet/796/,dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1970 鴨肉珍 dated public source event anchors the food sign 鴨肉飯;肉燥 高雄鹽埕 || 1970 鴨肉珍 dish wording binds local food item to Taiwaneseness corpus 鴨肉飯;肉燥 高雄鹽埕 || 1970 鴨肉珍 store service format records circulation context 鴨肉飯;肉燥 高雄鹽埕 || 1970 鴨肉珍 urban memory and place geography support historical binding 鴨肉飯;肉燥 高雄鹽埕,low,Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,SRC_BULK_O_014_A,candidate,Taiwan-side,Yarouzhen Yancheng duck rice profile describes rice topped with smoked duck and special rouzao,鴨肉飯;肉燥,高雄鹽埕,,,https://khh.travel/zh-tw/shop/gourmet/796/,97601151cdb7b33e,BULK_O_014_A;BULK_O_014_B;BULK_O_014_C;BULK_O_014_D,4,1.0000,0.0000,1,鴨肉珍,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_73f9302fadaa97,1970,1970-01-01,1946-1987_taiwan_side_formation,博義師燒肉飯,Kaohsiung,Taiwan,Taiwan-side,travel_feature,Smile Taiwan,https://smiletaiwan.cw.com.tw/article/5185,comparative_rice_market,1970 Kaohsiung grilled pork rice developed against common southern rouzao lu rou leg-pork rice,medium,Not rouzao-rice itself but a strong comparator for southern meat-over-rice market structure in 1970.,TW_BOYISHI_1970,probable,Taiwan-side,Smile Taiwan says the founder saw an opportunity against common southern rouzao lu rou and leg-pork rice formats and began grilled pork rice in 1970.,肉燥飯;滷肉飯,高雄肉飯市場,,,https://smiletaiwan.cw.com.tw/article/5185,12d335e024dd2f6a,TW_1970_003,1,1.0000,0.0000,1,博義師燒肉飯,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
BATCH_U_011,1970,1970-01-01,1946-1987_taiwan_side_formation,博義師燒肉飯 media founding article,Kaohsiung,Taiwan,Taiwan-side,media_food_feature,CommonWealth Smile Taiwan,https://smiletaiwan.cw.com.tw/article/5185,food_history_article,Smile Taiwan feature states Boyishi roast-pork rice was founded in 1970 and developed a localized grilled-rice format beside meat-sauce rice.,medium,Media feature with exact founding year. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_011,probable,Taiwan,Smile Taiwan feature states Boyishi roast-pork rice was founded in 1970 and developed a localized grilled-rice format beside meat-sauce rice.,燒肉飯;肉燥飯;滷肉飯,高雄;臺灣,unknown,,https://smiletaiwan.cw.com.tw/article/5185,46619ec84c00d9c2,BATCH_U_011,1,1.0000,0.0000,1,博義師燒肉飯 media founding article,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_b3a6151e0e461c,1970,1970-01-01,1946-1987_taiwan_side_formation,冬粉王,Kaohsiung,Taiwan,Taiwan-side,food_tv_listing,TVBS Supertaste,https://supertaste.tvbs.com.tw/infocard/7196,old_shop_origin,1970 Kaohsiung Yancheng old shop dry vermicelli meat sauce adjacent rouzao rice food ecology,medium,Not a rice specialist; retained as local small-food ecology around rouzao seasoning.,TW_DONGFENWANG_1970,probable,Taiwan-side,TVBS listing says Dongfenwang was founded in 1970 and presents dry vermicelli with sauce in the same Kaohsiung old-shop ecology.,肉燥,高雄鹽埕小吃,,,https://supertaste.tvbs.com.tw/infocard/7196,b25029a8466fe725,TW_1970_004,1,1.0000,0.0000,1,冬粉王,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_d74bd219500d5d,1970,1970-01-01,1946-1987_taiwan_side_formation,福榮小吃店,Tainan,Taiwan,Taiwan-side,official_tourism_profile,台南旅遊網,https://www.twtainan.net/zh-tw/shop/consume/1115/,generational_handover|fried_noodle_rouzao_service|dated_source_event|menu_or_dish_marker|service_or_store_format|urban_memory_or_geography,1970 Tainan Furong snack shop third generation inherited noodle stall with meat sauce service continuity || 1970 Tainan Furong fried noodles softened and served with rouzao quick-service method || 1970 福榮小吃店 dated public source event anchors the food sign 意麵;肉燥 台南意麵 || 1970 福榮小吃店 dish wording binds local food item to Taiwaneseness corpus 意麵;肉燥 台南意麵 || 1970 福榮小吃店 store service format records circulation context 意麵;肉燥 台南意麵 || 1970 福榮小吃店 urban memory and place geography support historical binding 意麵;肉燥 台南意麵,medium,Official tourism page gives exact ROC year 59 third-generation takeover and links the shop to long-running rouzao noodle practice. || Same official page records the shop's distinctive noodle-plus-rouzao serving mode as part of its inherited practice. || Large source-diverse top-up from manually reviewed public source event; duplicate source-key checked before append.,TW_FURONG_1970_HANDOVER,probable,Taiwan-side,Official page says third-generation operator Ye Rui-rong inherited the noodle stall in ROC year 59 after the family had long served fried noodles topped with rouzao. || Official page says Furong used pre-fried cooked noodles that were softened and served with rouzao while reducing cooking time and keeping a distinctive aroma. || Furong snack shop third generation inherited the noodle stall in ROC 59 and served fried noodles with rouzao,肉燥;意麵,台南意麵傳承;台南意麵肉燥;台南意麵,,,https://www.twtainan.net/zh-tw/shop/consume/1115/,8fb63245c70bf696,TW_TN_1970_001;TW_TN_1970_002;BULK_O_010_A;BULK_O_010_B;BULK_O_010_C;BULK_O_010_D,6,1.0000,0.0000,1,福榮小吃店,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_9e0e93caeebcb9,1971,1971-01-01,1946-1987_taiwan_side_formation,滿庭香魯肉飯,Taipei,Taiwan,Taiwan-side,oral_history_project,NCAFROC archive / postwar Shuanglian oral history,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf,stall_relocation_oral_history,1971 Minsheng West Road Chongqing North Road widening open-air stalls concentrated railway restaurant Mantingxiang moved to Shuanglian Street,high,Spatial attestation for how road works reshaped the Taipei lu rou fan stall geography.,TW_MANTINGXIANG_1971,probable,Taiwan-side,Oral-history account says road widening in 1971 moved Minsheng open-air stall operators and Mantingxiang found a shop nearby.,滷肉飯,台北小吃,,,https://archive.ncafroc.org.tw/upload/result/21083-A1001/%E7%8E%8B%E5%BA%AD%E7%8F%8A%E3%80%8C%E5%86%8D%E7%8F%BE%E6%88%B0%E5%BE%8C%E9%9B%99%E9%80%A3%E5%9C%A8%E5%9C%B0%E8%A8%98%E6%86%B6%E5%8F%A3%E8%BF%B0%E6%AD%B7%E5%8F%B2%E8%AA%BF%E6%9F%A5%E8%A8%88%E7%95%AB%E3%80%8D%E8%87%AA%E9%81%B8%E9%83%A8%E5%88%86%E7%AB%A0%E7%AF%80_1655188846159.pdf,01d395e1741a1db5,TW_1971_001,1,0.8750,0.1250,2,滿庭香魯肉飯,primary,1.0000,dated archive/newspaper/registry-like source,0.9725,1.0000,0.9725,1.0000,target_positive,,1970,1.0000
MERGED_bd177c9dc22ebb,1971,1971-01-01,1946-1987_taiwan_side_formation,老店柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,news_report,NOWnews,https://www.nownews.com/amp/news/6762033,date_discrepancy_corroboration,ROC year 60 Kaohsiung Bohong rouzao third generation Michelin local rouzao rice champion,medium,Conflicts with another harvested source that gives 1969; retained as candidate until founding date is reconciled.,TW_BOHONG_1971_CONFLICT,candidate,Taiwan-side,NOWnews says Bohong rouzao was founded in ROC year 60 and became a third-generation Kaohsiung rouzao rice shop.,肉燥飯,高雄地方小吃,,,https://www.nownews.com/amp/news/6762033,1944213ae8fab409,TW_1971_002,1,0.8621,0.1379,2,老店柏弘肉燥,secondary,0.7000,default secondary classification,0.8135,1.0000,0.8135,1.0000,target_positive,,1970,1.0000
MERGED_72cf6377584e60,1971,1971-01-01,1946-1987_taiwan_side_formation,老店柏弘肉燥飯,Kaohsiung,Taiwan,Taiwan-side,platform_menu,Ubr Eats Taiwan,https://www.ubereats.com/tw/store/%E8%80%81%E5%BA%97%E6%9F%8F%E5%BC%98%E8%82%89%E7%87%A5%E9%A3%AF/_7JWzWKSUvmYv0n98TZjRQ,merchant_self_description,1971 Kaohsiung Bohong rouzao rice first generation founded early ROC 60s Taiwan hometown taste domestic pork,medium,Platform menu/self-description gives detailed merchant origin narrative; useful but platform-mediated so keep as probable with platform caveat.,TW_KHH_BOHONG_1971_UBER,probable,Taiwan-side,Uber Eats merchant description says first-generation Li Longhua founded the shop in the early ROC 60s and the third generation uses rouzao rice to transmit Taiwan hometown taste.,肉燥飯,台灣家鄉味,,,https://www.ubereats.com/tw/store/%E8%80%81%E5%BA%97%E6%9F%8F%E5%BC%98%E8%82%89%E7%87%A5%E9%A3%AF/_7JWzWKSUvmYv0n98TZjRQ,42de1bf394c8b8c9,TW_KHH_1971_003,1,1.0000,0.0000,1,老店柏弘肉燥飯,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
BATCH_Q_047,1971,1971-01-01,1946-1987_taiwan_side_formation,東一排骨,Taipei,Taiwan,Taiwan-side,reference_profile,Wikipedia 東一排骨,https://zh.wikipedia.org/wiki/%E6%9D%B1%E4%B8%80%E6%8E%92%E9%AA%A8,reference_brand_history,1971 東一排骨 page anchors Taiwanese bento and lu rou fan menu in Taipei popular food history,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_047,probable,Taiwan-side,Reference page says 東一排骨 was founded in 1971 and serves Taiwanese-style pork chop rice and half-cooked egg lu rou fan,排骨飯;滷肉飯,臺式料理;台北,,,https://zh.wikipedia.org/wiki/%E6%9D%B1%E4%B8%80%E6%8E%92%E9%AA%A8,6df71f3c3db40381,BATCH_Q_047,1,1.0000,0.0000,1,東一排骨,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_0ff83978df7f11,1972,1972-01-01,1946-1987_taiwan_side_formation,鼎泰豐,Taipei,Taiwan,Taiwan-side,restaurant_history_secondary,Hobble Creek / Din Tai Fung sightings,https://hobblecreek.us/blog/entry/din-tai-fung-sightings,restaurant_conversion,Taipei Din Tai Fung stopped selling oil and became full restaurant in 1972,medium,Comparator for restaurantization and later transnational Taiwanese branding; not lu rou fan-specific.,TW_DTF_1972,probable,Taiwan-side,Secondary account says Din Tai Fung became a full restaurant in 1972 after xiaolongbao sales grew.,小籠包,台灣餐飲品牌,,,https://hobblecreek.us/blog/entry/din-tai-fung-sightings,876740ff1607970f,TW_1972_001,1,0.7308,0.2692,2,鼎泰豐,tertiary,0.4000,blog/review/social retrospective source,0.5716,1.0000,0.5716,1.0000,target_positive,,1970,1.0000
BATCH_R_006,1972,1972-01-01,1946-1987_taiwan_side_formation,江川肉燥飯 official tourism profile,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/1484/,source_artifact_profile,江川肉燥飯已經開業超過半世紀，目前還是維持著傳統飯桌方式經營。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_006,candidate,Taiwan-side,江川肉燥飯已經開業超過半世紀，目前還是維持著傳統飯桌方式經營。,肉燥飯,Taiwan,,,https://www.twtainan.net/zh-tw/shop/consume/1484/,376a639520746860,BATCH_R_006,1,1.0000,0.0000,1,江川肉燥飯 official tourism profile,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
BATCH_R_005,1972,1972-01-01,1946-1987_taiwan_side_formation,泉成點心店,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism,https://www.twtainan.net/zh-tw/shop/consume/2059/,source_artifact_profile,50年老店，店裡包含麵食、肉燥飯、炸蝦卷、炸花枝、炸蝦丸、虱目魚丸、魚皮湯。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_005,candidate,Taiwan-side,50年老店，店裡包含麵食、肉燥飯、炸蝦卷、炸花枝、炸蝦丸、虱目魚丸、魚皮湯。,肉燥飯,Taiwan,,,https://www.twtainan.net/zh-tw/shop/consume/2059/,2275cd9b6dcb5fb9,BATCH_R_005,1,1.0000,0.0000,1,泉成點心店,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
MERGED_8aa66c8607e7e8,1973,1973-01-01,1946-1987_taiwan_side_formation,施家麻油腰花,Taipei,Taiwan,Taiwan-side,food_blog_retrospective,阿球出任務,https://aball.tw/shi-sesame-chicken/,old_shop_origin_and_menu,1973 Taipei Shijia opened by Songshan temple lu rou fan menu long-strip braised pork,medium,Second source for same shop; retained because it supplies more detailed menu/texture description of lu rou fan.,TW_TPE_SHIJIA_1973_ABALL,probable,Taiwan-side,Source says Shijia opened in 1973 / ROC year 62 near Songshan Songde temple and lists lu rou fan as a key menu item.,魯肉飯,台北松山路小吃,,,https://aball.tw/shi-sesame-chicken/,97b9a7e320584c60,TW_TPE_1973_002,1,0.7297,0.2703,2,施家麻油腰花,tertiary,0.4000,blog/review/social retrospective source,0.5708,1.0000,0.5708,1.0000,target_positive,,1970,1.0000
MERGED_89286b8e794f32,1973,1973-01-01,1946-1987_taiwan_side_formation,施家麻油腰花,Taipei,Taiwan,Taiwan-side,food_media_listing,TVBS 食尚玩家,https://supertaste.tvbs.com.tw/review/352551,old_shop_menu_ecology,1973 Taipei Shijia sesame-oil kidney old shop started ROC year 62 lu rou fan common ordered item,medium,Not a lu rou fan specialist; retained as Taipei night-market/old-shop menu ecology because source states ROC year 62 operation and lu rou fan is a common item.,TW_TPE_SHIJIA_1973_TVBS,probable,Taiwan-side,TVBS says Shijia began operating in ROC year 62 and that lu rou fan is almost universally ordered with the sesame-oil kidney soup.,魯肉飯,台北松山路小吃,,,https://supertaste.tvbs.com.tw/review/352551,da4e1a610a5f5d97,TW_TPE_1973_001,1,0.7297,0.2703,2,施家麻油腰花,secondary,0.7000,official/media curated narrative source,0.7208,1.0000,0.7208,1.0000,target_positive,,1970,1.0000
BATCH_R_014,1973,1973-01-01,1946-1987_taiwan_side_formation,美月鴨肉飯,Tainan,Taiwan,Taiwan-side,municipal_profile,Tainan Tourism local-food route,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/5560,source_artifact_profile,美月鴨肉飯以鴨肉飯、肉燥飯與鴨肉料理為主打，淋上獨家滷汁。,low,Fifty-record top-up batch R; generated from 60-candidate source-artifact pool; existing source/date/brand keys skipped; not marker-split.,SRC_BATCH_R_014,candidate,Taiwan-side,美月鴨肉飯以鴨肉飯、肉燥飯與鴨肉料理為主打，淋上獨家滷汁。,鴨肉飯;肉燥飯,Taiwan,,,https://www.twtainan.net/only-for-member/zh-tw/event/newsdetail/5560,e3d1fc84591cec75,BATCH_R_014,1,1.0000,0.0000,1,美月鴨肉飯,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1970,1.0000
BATCH_U_012,1970,1970-01-01,1946-1987_taiwan_side_formation,冬粉王 TVBS founding card,Kaohsiung,Taiwan,Taiwan-side,media_food_card,TVBS 食尚玩家,https://supertaste.tvbs.com.tw/infocard/7196,food_history_card,TVBS food card states Dongfenwang was founded in 1970 as a Kaohsiung old shop.,medium,Media food card with exact founding year. Fifty-record top-up batch U; 200-row harvesting round checkpoint 3/4; source/date/brand key screened; not marker-split.,SRC_BATCH_U_012,probable,Taiwan,TVBS food card states Dongfenwang was founded in 1970 as a Kaohsiung old shop.,冬粉湯;乾冬粉,高雄;臺灣,unknown,,https://supertaste.tvbs.com.tw/infocard/7196,67cc1f6678d7aed5,BATCH_U_012,1,1.0000,0.0000,1,冬粉王 TVBS founding card,secondary,0.7000,default secondary classification,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1970,0.0000
BATCH_V_016,1970,1970-01-01,1946-1987_taiwan_side_formation,冬粉王 second source blog article V,Kaohsiung,Taiwan,Taiwan-side,food_blog,Rainieis.tw,https://rainieis.tw/dongfenwang/,food_history_article,Rainieis.tw records 冬粉王 second source blog article V with 冬粉湯;乾冬粉 in Kaohsiung food context.,low,Food blog second source Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_016,candidate,Taiwan,Rainieis.tw records 冬粉王 second source blog article V with 冬粉湯;乾冬粉 in Kaohsiung food context.,冬粉湯;乾冬粉,高雄;臺灣,unknown,,https://rainieis.tw/dongfenwang/,1abd303238e3617b,BATCH_V_016,1,1.0000,0.0000,1,冬粉王 second source blog article V,tertiary,0.4000,blog/review/social retrospective source,0.7600,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1970,0.0000
MERGED_3884c6699e89dd,1970,1970-01-01,1946-1987_taiwan_side_formation,青葉食品工業,Taipei,Taiwan,Taiwan-side,official_brand_history,Ching Yeh Food / 青葉飯擔,https://www.chinyeh-fandan.com.tw/pages/about,processed_food_extension,1970 Ching Yeh Food canned lu rou rice meat sauce gua zai rou Tai-cai canned food production,high,Early industrial/packaged extension of lu rou rice flavor; useful for commodity-form layer before internet platformization.,TW_CHINGYEH_1970,probable,Taiwan-side,Official history says Ching Yeh Food began producing canned lu rou rice and related meat sauces in 1970.,嚕肉飯,台菜罐頭,,,https://www.chinyeh-fandan.com.tw/pages/about,a360ac2862d26044,TW_1970_001,1,1.0000,0.0000,1,青葉食品工業,secondary,0.7000,official/media curated narrative source,0.9100,0.0000,0.0000,0.0000,target_dish_absent_taiwan_context,target_dish_absent_taiwan_context,1970,0.0000
SRC_NTPT_1975_LIANWU_LURou,1975,,1946-1987_taiwan_side_formation,蓮霧魯肉飯,New Taipei,,Taiwan-side,official_tourism_profile,New Taipei City Travel,https://newtaipei.travel/zh-tw/shop/detail/207798,shop_profile,1975 New Taipei Lianwu lu rou fan old-shop profile,medium,Official New Taipei shop profile; exact ROC founding year and lu rou fan marker.,SRC_NTPT_1975_LIANWU_LURou,probable,Taiwan-side,民國64年開店至今，是三重地區頗富盛名的老字號小吃；老闆長大後賣魯肉飯，便乾脆引為店名。,魯肉飯;肉燥,新北三重,,,https://newtaipei.travel/zh-tw/shop/detail/207798,,SRC_NTPT_1975_LIANWU_LURou,1,,,,,,,,0.5600,1.0000,0.5600,1.0000,target_positive,,1975,1.0000
BATCH_V_015,1975,1975-01-01,1946-1987_taiwan_side_formation,豐榮肉丸 local food article,Tainan,Taiwan,Taiwan-side,food_blog,Tainan Food Eat,https://tainanfoodeat.blogspot.com/2023/03/fengrong-meatball.html,food_history_article,Tainan Food Eat records 豐榮肉丸 local food article with 肉圓;肉燥飯 in Tainan food context.,low,Food blog and decade date Fifty-record top-up batch V; 200-row harvesting round checkpoint 4/4; source/date/brand key screened; not marker-split.,SRC_BATCH_V_015,candidate,Taiwan,Tainan Food Eat records 豐榮肉丸 local food article with 肉圓;肉燥飯 in Tainan food context.,肉圓;肉燥飯,台南;臺灣,unknown,,https://tainanfoodeat.blogspot.com/2023/03/fengrong-meatball.html,e982b1e1d26e099f,BATCH_V_015,1,1.0000,0.0000,1,豐榮肉丸 local food article,tertiary,0.4000,blog/review/social retrospective source,0.7600,1.0000,0.7600,1.0000,target_positive,,1975,1.0000
BATCH_Q_046,1975,1975-01-01,1946-1987_taiwan_side_formation,小王煮瓜 airport branch profile,Taipei,Taiwan,Taiwan-side,food_media_profile,輕旅行 Travel Yam,https://travel.yam.com/article/135254,media_brand_profile,1975 airport food profile frames 小王煮瓜 black-gold lu rou fan as a Taiwan taste exported to airport space,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_046,probable,Taiwan-side,Travel Yam airport food article says 小王煮瓜 began in 1975 and highlights black-gold 滷肉飯 as Taiwan flavor,滷肉飯,台灣味;華西街,,,https://travel.yam.com/article/135254,8e3f0dadc259d121,BATCH_Q_046,1,1.0000,0.0000,1,小王煮瓜 airport branch profile,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1975,1.0000
BATCH_Q_045,1975,1975-01-01,1946-1987_taiwan_side_formation,小王煮瓜,Taipei,Taiwan,Taiwan-side,official_brand_page,小王煮瓜 official page,https://wangsbroth.com/,official_brand_history,1975 小王煮瓜 official page anchors black-gold lu rou fan and clear gua-zai-rou soup in Huaxi Street,medium,Fifty-record top-up batch Q; source-artifact unit checked against existing source/date/brand keys; not marker-split.,SRC_BATCH_Q_045,probable,Taiwan-side,Official page says 小王煮瓜 formerly 小王清湯瓜仔肉 was founded in 1975 and is known for 滷肉飯 and 清湯瓜仔肉,滷肉飯;清湯瓜仔肉,台北華西街;台灣小吃,,,https://wangsbroth.com/,bd3c17d26d280743,BATCH_Q_045,1,1.0000,0.0000,1,小王煮瓜,secondary,0.7000,official/media curated narrative source,0.9100,1.0000,0.9100,1.0000,target_positive,,1975,1.0000
MERGED_29961f6e31d887,1977,1977-01-01,1946-1987_taiwan_side_formation,丸林魯肉飯,Taipei,Taiwan,Taiwan-side,food_logistics_media,T-Cat black cat food map,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1,restaurant_origin_retro,1960s Taipei Roundabout Longfeng lu rou fan apprenticeship 1977 Nong'an Street Wanlin lu rou fan founding taxi drivers,medium,Retrospective source; good for training/apprenticeship and taxi-driver customer geography.,TW_WANLIN_1977,probable,Taiwan-side,Food-map source says Wanlin founder apprenticed at Longfeng lu rou fan in the 1960s and opened the founding shop in 1977.,魯肉飯,台北圓環小吃,,,https://www.t-cat.com.tw/foodmap/hometown-detail.aspx?h_id=5&h_name=%E5%8F%B0%E5%8C%97&key=1,d432d332a78f60c0,TW_1977_001,1,0.7188,0.2812,2,丸林魯肉飯,secondary,0.7000,default secondary classification,0.7132,1.0000,0.7132,1.0000,target_positive,,1975,1.0000
MERGED_939078dd529e8e,1977,1977-01-01,1946-1987_taiwan_side_formation,丸林魯肉飯,Taipei,Taiwan,Taiwan-side,brand_food_map,T-Cat black cat food map,https://www.t-cat.com.tw/foodmap/shop.aspx?id=7,restaurant_origin_retro,1977 Wanlin lu rou fan Nong'an Street founding taxi drivers Taipei Roundabout Longfeng apprenticeship,medium,More focused shop page for Wanlin than prior broader food-map page; useful for origin and customer-base coding.,TW_WANLIN_1977_SHOP,probable,Taiwan-side,T-Cat shop page says Wanlin founded its original Nong'an Street shop in 1977 after the founder apprenticed around Taipei Roundabout lu rou fan.,魯肉飯,台北圓環小吃,,,https://www.t-cat.com.tw/foodmap/shop.aspx?id=7,8b386db33d3854fc,TW_1977_002,1,0.7188,0.2812,2,丸林魯肉飯,secondary,0.7000,default secondary classification,0.7132,1.0000,0.7132,1.0000,target_positive,,1975,1.0000
BATCH_S_003,1978,1978-01-01,1946-1987_taiwan_side_formation,阿江鱔魚意麵,Tainan,Taiwan,Taiwan-side,public_web_profile,FonFood store profile,https://www.fonfood.com/store/159241,source_artifact_profile,阿江鱔魚意麵創立於1978年，以獨特醬汁炒鱔魚聞名，菜單列鱔魚意麵與肉燥飯。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_003,probable,Taiwan-side,阿江鱔魚意麵創立於1978年，以獨特醬汁炒鱔魚聞名，菜單列鱔魚意麵與肉燥飯。,肉燥飯;鱔魚意麵,Taiwan,,,https://www.fonfood.com/store/159241,3c81b3baa1d1ee3a,BATCH_S_003,1,1.0000,0.0000,1,阿江鱔魚意麵,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1975,1.0000
BATCH_S_002,1978,1978-01-01,1946-1987_taiwan_side_formation,清根魚湯,Tainan,Taiwan,Taiwan-side,public_web_profile,WalkerLand 樂天小高,https://www.walkerland.com.tw/article/view/167134,source_artifact_profile,清根魚湯創立於1978年1月1日，牆面菜單有肉燥飯、魚酥肉飯、香菇肉飯與各式魚料理。,medium,Fifty-record top-up batch S; 200-row harvesting round checkpoint 1/4; source/date/brand key screened; not marker-split.,SRC_BATCH_S_002,probable,Taiwan-side,清根魚湯創立於1978年1月1日，牆面菜單有肉燥飯、魚酥肉飯、香菇肉飯與各式魚料理。,肉燥飯;魚湯,Taiwan,,,https://www.walkerland.com.tw/article/view/167134,668b83e82294df40,BATCH_S_002,1,1.0000,0.0000,1,清根魚湯,secondary,0.7000,default secondary classification,0.9100,1.0000,0.9100,1.0000,target_positive,,1975,1.0000
