search_id,source_id,query_terms,date_start,date_end,filters,result_count,earliest_hit_date,latest_hit_date,sample_hit_ids,search_url_or_command,notes
MANUAL_000724,TBMC,滷肉飯,1955-01-01,1955-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1955,manual restricted-archive search queue
MANUAL_000725,TBMC,滷肉飯,1956-01-01,1956-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1956,manual restricted-archive search queue
MANUAL_000726,TBMC,滷肉飯,1957-01-01,1957-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1957,manual restricted-archive search queue
MANUAL_000727,TBMC,滷肉飯,1958-01-01,1958-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1958,manual restricted-archive search queue
MANUAL_000728,TBMC,滷肉飯,1959-01-01,1959-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1959,manual restricted-archive search queue
MANUAL_000729,TBMC,滷肉飯,1960-01-01,1960-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1960,manual restricted-archive search queue
MANUAL_000730,TBMC,滷肉飯,1961-01-01,1961-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1961,manual restricted-archive search queue
MANUAL_000731,TBMC,滷肉飯,1962-01-01,1962-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1962,manual restricted-archive search queue
MANUAL_000732,TBMC,滷肉飯,1963-01-01,1963-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1963,manual restricted-archive search queue
MANUAL_000733,TBMC,滷肉飯,1964-01-01,1964-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1964,manual restricted-archive search queue
MANUAL_000734,TBMC,滷肉飯,1965-01-01,1965-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1965,manual restricted-archive search queue
MANUAL_000735,TBMC,滷肉飯,1966-01-01,1966-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1966,manual restricted-archive search queue
MANUAL_000736,TBMC,滷肉飯,1967-01-01,1967-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1967,manual restricted-archive search queue
MANUAL_000737,TBMC,滷肉飯,1968-01-01,1968-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1968,manual restricted-archive search queue
MANUAL_000738,TBMC,滷肉飯,1969-01-01,1969-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1969,manual restricted-archive search queue
MANUAL_000739,TBMC,滷肉飯,1970-01-01,1970-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1970,manual restricted-archive search queue
MANUAL_000740,TBMC,滷肉飯,1971-01-01,1971-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1971,manual restricted-archive search queue
MANUAL_000741,TBMC,滷肉飯,1972-01-01,1972-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1972,manual restricted-archive search queue
MANUAL_000742,TBMC,滷肉飯,1973-01-01,1973-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1973,manual restricted-archive search queue
MANUAL_000743,TBMC,滷肉飯,1974-01-01,1974-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1974,manual restricted-archive search queue
MANUAL_000744,TBMC,滷肉飯,1975-01-01,1975-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1975,manual restricted-archive search queue
MANUAL_000745,TBMC,滷肉飯,1976-01-01,1976-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1976,manual restricted-archive search queue
MANUAL_000746,TBMC,滷肉飯,1977-01-01,1977-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1977,manual restricted-archive search queue
MANUAL_000747,TBMC,滷肉飯,1978-01-01,1978-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1978,manual restricted-archive search queue
MANUAL_000748,TBMC,滷肉飯,1979-01-01,1979-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1979,manual restricted-archive search queue
MANUAL_000749,TBMC,滷肉飯,1980-01-01,1980-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1980,manual restricted-archive search queue
MANUAL_000750,TBMC,滷肉飯,1981-01-01,1981-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1981,manual restricted-archive search queue
MANUAL_000751,TBMC,滷肉飯,1982-01-01,1982-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1982,manual restricted-archive search queue
MANUAL_000752,TBMC,滷肉飯,1983-01-01,1983-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1983,manual restricted-archive search queue
MANUAL_000753,TBMC,滷肉飯,1984-01-01,1984-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1984,manual restricted-archive search queue
MANUAL_000754,TBMC,滷肉飯,1985-01-01,1985-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1985,manual restricted-archive search queue
MANUAL_000755,TBMC,滷肉飯,1986-01-01,1986-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1986,manual restricted-archive search queue
MANUAL_000756,TBMC,滷肉飯,1987-01-01,1987-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E6%BB%B7%E8%82%89%E9%A3%AF&year=1987,manual restricted-archive search queue
MANUAL_000757,TBMC,肉燥飯,1946-01-01,1946-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1946,manual restricted-archive search queue
MANUAL_000758,TBMC,肉燥飯,1947-01-01,1947-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1947,manual restricted-archive search queue
MANUAL_000759,TBMC,肉燥飯,1948-01-01,1948-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1948,manual restricted-archive search queue
MANUAL_000760,TBMC,肉燥飯,1949-01-01,1949-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1949,manual restricted-archive search queue
MANUAL_000761,TBMC,肉燥飯,1950-01-01,1950-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1950,manual restricted-archive search queue
MANUAL_000762,TBMC,肉燥飯,1951-01-01,1951-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1951,manual restricted-archive search queue
MANUAL_000763,TBMC,肉燥飯,1952-01-01,1952-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1952,manual restricted-archive search queue
MANUAL_000764,TBMC,肉燥飯,1953-01-01,1953-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1953,manual restricted-archive search queue
MANUAL_000765,TBMC,肉燥飯,1954-01-01,1954-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1954,manual restricted-archive search queue
MANUAL_000766,TBMC,肉燥飯,1955-01-01,1955-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1955,manual restricted-archive search queue
MANUAL_000767,TBMC,肉燥飯,1956-01-01,1956-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1956,manual restricted-archive search queue
MANUAL_000768,TBMC,肉燥飯,1957-01-01,1957-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1957,manual restricted-archive search queue
MANUAL_000769,TBMC,肉燥飯,1958-01-01,1958-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1958,manual restricted-archive search queue
MANUAL_000770,TBMC,肉燥飯,1959-01-01,1959-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1959,manual restricted-archive search queue
MANUAL_000771,TBMC,肉燥飯,1960-01-01,1960-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1960,manual restricted-archive search queue
MANUAL_000772,TBMC,肉燥飯,1961-01-01,1961-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1961,manual restricted-archive search queue
MANUAL_000773,TBMC,肉燥飯,1962-01-01,1962-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1962,manual restricted-archive search queue
MANUAL_000774,TBMC,肉燥飯,1963-01-01,1963-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1963,manual restricted-archive search queue
MANUAL_000775,TBMC,肉燥飯,1964-01-01,1964-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1964,manual restricted-archive search queue
MANUAL_000776,TBMC,肉燥飯,1965-01-01,1965-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1965,manual restricted-archive search queue
MANUAL_000777,TBMC,肉燥飯,1966-01-01,1966-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1966,manual restricted-archive search queue
MANUAL_000778,TBMC,肉燥飯,1967-01-01,1967-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1967,manual restricted-archive search queue
MANUAL_000779,TBMC,肉燥飯,1968-01-01,1968-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1968,manual restricted-archive search queue
MANUAL_000780,TBMC,肉燥飯,1969-01-01,1969-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1969,manual restricted-archive search queue
MANUAL_000781,TBMC,肉燥飯,1970-01-01,1970-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1970,manual restricted-archive search queue
MANUAL_000782,TBMC,肉燥飯,1971-01-01,1971-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1971,manual restricted-archive search queue
MANUAL_000783,TBMC,肉燥飯,1972-01-01,1972-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1972,manual restricted-archive search queue
MANUAL_000784,TBMC,肉燥飯,1973-01-01,1973-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1973,manual restricted-archive search queue
MANUAL_000785,TBMC,肉燥飯,1974-01-01,1974-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1974,manual restricted-archive search queue
MANUAL_000786,TBMC,肉燥飯,1975-01-01,1975-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1975,manual restricted-archive search queue
MANUAL_000787,TBMC,肉燥飯,1976-01-01,1976-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1976,manual restricted-archive search queue
MANUAL_000788,TBMC,肉燥飯,1977-01-01,1977-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1977,manual restricted-archive search queue
MANUAL_000789,TBMC,肉燥飯,1978-01-01,1978-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1978,manual restricted-archive search queue
MANUAL_000790,TBMC,肉燥飯,1979-01-01,1979-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1979,manual restricted-archive search queue
MANUAL_000791,TBMC,肉燥飯,1980-01-01,1980-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1980,manual restricted-archive search queue
MANUAL_000792,TBMC,肉燥飯,1981-01-01,1981-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1981,manual restricted-archive search queue
MANUAL_000793,TBMC,肉燥飯,1982-01-01,1982-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1982,manual restricted-archive search queue
MANUAL_000794,TBMC,肉燥飯,1983-01-01,1983-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1983,manual restricted-archive search queue
MANUAL_000795,TBMC,肉燥飯,1984-01-01,1984-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1984,manual restricted-archive search queue
MANUAL_000796,TBMC,肉燥飯,1985-01-01,1985-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1985,manual restricted-archive search queue
MANUAL_000797,TBMC,肉燥飯,1986-01-01,1986-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1986,manual restricted-archive search queue
MANUAL_000798,TBMC,肉燥飯,1987-01-01,1987-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E7%87%A5%E9%A3%AF&year=1987,manual restricted-archive search queue
MANUAL_000799,TBMC,肉臊飯,1946-01-01,1946-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1946,manual restricted-archive search queue
MANUAL_000800,TBMC,肉臊飯,1947-01-01,1947-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1947,manual restricted-archive search queue
MANUAL_000801,TBMC,肉臊飯,1948-01-01,1948-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1948,manual restricted-archive search queue
MANUAL_000802,TBMC,肉臊飯,1949-01-01,1949-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1949,manual restricted-archive search queue
MANUAL_000803,TBMC,肉臊飯,1950-01-01,1950-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1950,manual restricted-archive search queue
MANUAL_000804,TBMC,肉臊飯,1951-01-01,1951-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1951,manual restricted-archive search queue
MANUAL_000805,TBMC,肉臊飯,1952-01-01,1952-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1952,manual restricted-archive search queue
MANUAL_000806,TBMC,肉臊飯,1953-01-01,1953-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1953,manual restricted-archive search queue
MANUAL_000807,TBMC,肉臊飯,1954-01-01,1954-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1954,manual restricted-archive search queue
MANUAL_000808,TBMC,肉臊飯,1955-01-01,1955-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1955,manual restricted-archive search queue
MANUAL_000809,TBMC,肉臊飯,1956-01-01,1956-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1956,manual restricted-archive search queue
MANUAL_000810,TBMC,肉臊飯,1957-01-01,1957-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1957,manual restricted-archive search queue
MANUAL_000811,TBMC,肉臊飯,1958-01-01,1958-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1958,manual restricted-archive search queue
MANUAL_000812,TBMC,肉臊飯,1959-01-01,1959-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1959,manual restricted-archive search queue
MANUAL_000813,TBMC,肉臊飯,1960-01-01,1960-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1960,manual restricted-archive search queue
MANUAL_000814,TBMC,肉臊飯,1961-01-01,1961-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1961,manual restricted-archive search queue
MANUAL_000815,TBMC,肉臊飯,1962-01-01,1962-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1962,manual restricted-archive search queue
MANUAL_000816,TBMC,肉臊飯,1963-01-01,1963-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1963,manual restricted-archive search queue
MANUAL_000817,TBMC,肉臊飯,1964-01-01,1964-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1964,manual restricted-archive search queue
MANUAL_000818,TBMC,肉臊飯,1965-01-01,1965-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1965,manual restricted-archive search queue
MANUAL_000819,TBMC,肉臊飯,1966-01-01,1966-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1966,manual restricted-archive search queue
MANUAL_000820,TBMC,肉臊飯,1967-01-01,1967-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1967,manual restricted-archive search queue
MANUAL_000821,TBMC,肉臊飯,1968-01-01,1968-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1968,manual restricted-archive search queue
MANUAL_000822,TBMC,肉臊飯,1969-01-01,1969-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1969,manual restricted-archive search queue
MANUAL_000823,TBMC,肉臊飯,1970-01-01,1970-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1970,manual restricted-archive search queue
MANUAL_000824,TBMC,肉臊飯,1971-01-01,1971-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1971,manual restricted-archive search queue
MANUAL_000825,TBMC,肉臊飯,1972-01-01,1972-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1972,manual restricted-archive search queue
MANUAL_000826,TBMC,肉臊飯,1973-01-01,1973-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1973,manual restricted-archive search queue
MANUAL_000827,TBMC,肉臊飯,1974-01-01,1974-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1974,manual restricted-archive search queue
MANUAL_000828,TBMC,肉臊飯,1975-01-01,1975-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1975,manual restricted-archive search queue
MANUAL_000829,TBMC,肉臊飯,1976-01-01,1976-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1976,manual restricted-archive search queue
MANUAL_000830,TBMC,肉臊飯,1977-01-01,1977-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1977,manual restricted-archive search queue
MANUAL_000831,TBMC,肉臊飯,1978-01-01,1978-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1978,manual restricted-archive search queue
MANUAL_000832,TBMC,肉臊飯,1979-01-01,1979-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1979,manual restricted-archive search queue
MANUAL_000833,TBMC,肉臊飯,1980-01-01,1980-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1980,manual restricted-archive search queue
MANUAL_000834,TBMC,肉臊飯,1981-01-01,1981-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1981,manual restricted-archive search queue
MANUAL_000835,TBMC,肉臊飯,1982-01-01,1982-12-31,"{""source_name"": ""TBMC""}",,,,,https://www.tbmc.com.tw/zh-tw/search?keyword=%E8%82%89%E8%87%8A%E9%A3%AF&year=1982,manual restricted-archive search queue
