attestation_id,year,date,period,brand_or_category,city,province,corridor,source_type,source_name,source_url,attestation_type,text_for_scoring,confidence,notes,source_id,verification_level,region,original_text,dish_marker,taiwan_marker,ownership_category,capital_origin,source_url_or_archive_ref
TW_KHH_1967_001,1967,1967-01-01,1946-1987_taiwan_side_formation,六合林家檸檬愛玉冰,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,night_market_old_shop,ROC year 56 Liuhe night market aiyu old shop post-meal snack ecology,medium,Useful for night-market ecology around snack consumption rather than rice dish itself.,TW_KHH_LIUHE_AIYU_1967,probable,Taiwan-side,Kaohsiung old-taste page says Liuhe Lin family lemon aiyu was founded in ROC year 56 as a night-market old taste.,愛玉冰,高雄六合夜市,,,https://khh.travel/zh-tw/event/news/4784/
TW_KHH_1969_002,1969,1969-01-01,1946-1987_taiwan_side_formation,老店柏弘肉燥,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel old taste zone,https://khh.travel/zh-tw/event/news/4784/,second_generation_marker,Kaohsiung Bohong rouzao rice old shop upgraded to Hongji rouzao rice traditional snacks rouzao rice leg pork rice modern style,medium,Does not resolve founding-year conflict but supports Bohong as old rouzao-rice parent brand behind Hongji.,TW_KHH_BOHONG_HONGJI,probable,Taiwan-side,Kaohsiung old-taste page describes Hongji as a modern second-generation shop upgraded from old Bohong rouzao rice.,肉燥飯,高雄左營小吃,,,https://khh.travel/zh-tw/event/news/4784/
TW_TN_1945_001,1945,1945-01-01,1940-1987_taiwan_side_formation,鹽水豆簽羹,Tainan,Taiwan,Taiwan-side,cultural_city_file,Tainan Creative Culture file,https://creativetainan.culture.tainan.gov.tw/index.php?id=1398&index=2&lang=cht&option=event&task=dfile,stall_menu_history,1945 Yanshui cattle-market stall Chen Shui-chuan sold meat soup fish congee rouzao rice Spanish mackerel soup before specializing in bean-noodle soup,high,Important post-1940 source but outside current 1946-1987 audit window; should be included if the historical frame is widened to 1940.,TW_YANSHUI_1945,probable,Taiwan-side,Tainan cultural file says Chen Shui-chuan founded a cattle-market stall in 1945 and once sold rouzao rice before specializing in bean-noodle soup.,肉燥飯,台南鹽水小吃,,,https://creativetainan.culture.tainan.gov.tw/index.php?id=1398&index=2&lang=cht&option=event&task=dfile
TW_TN_1953_001,1953,1953-01-01,1946-1987_taiwan_side_formation,江川肉燥飯,Tainan,Taiwan,Taiwan-side,food_media_retrospective,iFoodie repost / local food blog,https://ifoodie.tw/en/post/60b7b416a6272846a04cdde3,old_shop_origin,1953 Tainan Jiangchuan rouzao rice Guohua Street Yongle Market old shop founded ROC year 42 rice-table self-service ancestor,medium,Retrospective food-media source; useful for Tainan rouzao rice city coverage but should be corroborated by local archive or municipal source.,TW_TN_JIANGCHUAN_1953,probable,Taiwan-side,Source says Jiangchuan rouzao rice was founded in ROC year 42 and became an old Tainan food shop near Guohua Street/Yongle Market.,肉燥飯,台南地方小吃,,,https://ifoodie.tw/en/post/60b7b416a6272846a04cdde3
TW_TN_1965_001,1965,1965-01-01,1946-1987_taiwan_side_formation,阿星鹹粥,Tainan,Taiwan,Taiwan-side,food_media_retrospective,Yahoo / IRene Travel and Living,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html,old_shop_origin,1965 Tainan Axing salty congee founded in Zhongxi district Minzu Road breakfast shop sold zongzi and rouzao rice,medium,Retrospective article gives founding year and explicitly lists rouzao rice as part of shop menu ecology.,TW_TN_AXING_1965_ORIGIN,probable,Taiwan-side,Article says Axing salty congee was founded in 1965 on Minzu Road and sold zongzi and rouzao rice in addition to salty congee.,肉燥飯,台南早餐小吃,,,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html
TW_TN_1965_002,1965,1965-01-01,1946-1987_taiwan_side_formation,阿星鹹粥,Tainan,Taiwan,Taiwan-side,food_media_retrospective,Yahoo / IRene Travel and Living,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html,rouzao_breakfast_semantics,1965 Tainan breakfast old marinade poured over white rice Tainan flavor rouzao rice salty congee and oil sticks,medium,Same source; second attestation captures Tainan breakfast semantic ecology rather than a separate founding event.,TW_TN_AXING_1965_SEMANTIC,probable,Taiwan-side,Article describes an old marinade poured over rice as Tainan-flavored rouzao rice and links it to salty congee/oil-stick breakfast practice.,肉燥飯,台南味,,,https://autos.yahoo.com.tw/1965-%E5%B9%B4%E5%89%B5%E5%A7%8B%E5%9C%A8%E5%9C%B0%E8%80%81%E5%BA%97%E3%80%8C%E9%98%BF%E6%98%9F%E9%B9%B9%E7%B2%A5%E3%80%8D%E9%AD%9A%E7%B2%A5%E8%B1%90%E5%8E%9A%E9%AE%AE%E7%BE%8E%EF%BC%8C%E6%90%AD%E9%85%8D%E8%82%89%E7%87%A5%E6%B2%B9%E6%A2%9D%E6%98%AF%E5%8F%B0%E5%8D%97%E6%9C%80%E6%A3%92%E6%97%A9%E9%A4%90%EF%BC%81-055001246.html
TW_TN_1965_003,1965,1965-01-01,1946-1987_taiwan_side_formation,周氏蝦捲,Tainan,Taiwan,Taiwan-side,travel_food_retrospective,Journey.tw,https://journey.tw/chous/,snack_shop_origin,1965 Tainan Anping Zhou shrimp roll originated as banquet chef snack shop fish floss rouzao rice in old street food ecology,medium,Not a rouzao-rice specialist; retained as Tainan snack-ecology comparator because source links 1965 origin with fish-floss rouzao rice menu practice.,TW_TN_ZHOU_1965,probable,Taiwan-side,Source says Zhou shrimp roll originated in 1965 and describes fish-floss rouzao rice as part of the shop's old-street food ecology.,魚鬆肉燥飯,台南安平小吃,,,https://journey.tw/chous/
TW_KHH_1952_001,1952,1952-01-01,1946-1987_taiwan_side_formation,橋仔頭黃家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,municipal_tourism,Kaohsiung Travel,https://khh.travel/zh-tw/shop/gourmet/788/,old_shop_origin,1952 Kaohsiung Qiaotou first public market Huang family rouzao rice old taste meat soup champion rouzao rice Taiwanese warm pork,high,Official municipal tourism page states ROC year 41 origin in Qiaotou First Public Market and explicitly names Zhuangyuan rouzao rice and recommended rouzao rice.,TW_KHH_HUANGJIA_1952,probable,Taiwan-side,Kaohsiung Travel says Huang family rouzao rice began in ROC year 41 in Qiaotou First Public Market and continued old-taste meat soup and Zhuangyuan rouzao rice into the third generation.,肉燥飯,高雄橋頭市場小吃,,,https://khh.travel/zh-tw/shop/gourmet/788/
TW_KHH_1956_001,1956,1956-01-01,1946-1987_taiwan_side_formation,吳家豬血湯,Kaohsiung,Taiwan,Taiwan-side,food_media_listing,TVBS 食尚玩家,https://supertaste.tvbs.com.tw/infocard/9853,old_shop_menu_ecology,1956 Kaohsiung Gushan Wu family pig-blood soup founded ROC year 45 menu rice cake rouzao rice fried noodles fish soup,medium,Food-media listing states the shop was founded in ROC year 45 and its menu includes rouzao rice; useful for Kaohsiung breakfast/market ecology rather than a specialist rouzao-rice origin.,TW_KHH_WUJIA_1956,probable,Taiwan-side,TVBS listing says Wu family pig-blood soup in Gushan was founded in ROC year 45 and lists rice cake rouzao rice fried noodles and soup dishes.,肉燥飯,高雄鼓山市場小吃,,,https://supertaste.tvbs.com.tw/infocard/9853
TW_TN_1956_001,1956,1956-01-01,1946-1987_taiwan_side_formation,水仙宮粽葉米糕,Tainan,Taiwan,Taiwan-side,food_media_listing,TaiwanFoodie,https://taiwanfoodie.org/restaurants/shuixian_zongye_rice_cake/,old_shop_menu_ecology,1956 Tainan Shuixian temple rice cake founded ROC year 45 third generation braised rouzao bamboo-tube rice cake menu rouzao rice,medium,Food-media/restaurant listing gives ROC year 45 founding and describes hand-braised rouzao plus menu references to rouzao rice; retain as probable until corroborated by local cultural archive.,TW_TN_SHUIXIAN_1956,probable,Taiwan-side,TaiwanFoodie says Shuixian Temple zongye rice cake was founded in ROC year 45 and still hand-fries and braises rouzao; the listing also includes rouzao rice in menu/commentary text.,肉燥飯,台南水仙宮小吃,,,https://taiwanfoodie.org/restaurants/shuixian_zongye_rice_cake/
TW_TPE_1958_001,1958,1958-01-01,1946-1987_taiwan_side_formation,大稻埕魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand / 女子的休假計劃,https://www.walkerland.com.tw/article/view/190003,old_shop_origin,1958 Taipei Dadaocheng lu rou fan founded ROC year 47 old taste third generation market alley national snack,medium,Retrospective food-media source gives ROC year 47 founding and describes lu rou fan as old Taipei everyday taste; useful for Taipei quota but should be corroborated by municipal/archive source.,TW_TPE_DADAOCHENG_1958_ORIGIN,probable,Taiwan-side,Source says Dadaocheng lu rou fan was founded in ROC year 47 and has carried an old taste through three generations in the Taipei rear-station market area.,魯肉飯,老台北市場小吃,,,https://www.walkerland.com.tw/article/view/190003
TW_TPE_1958_002,1958,1958-01-01,1946-1987_taiwan_side_formation,大稻埕魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand / 小麥與鳩鳩,https://www.walkerland.com.tw/article/view/190745,family_photo_archive,1958 Taipei rear-station restaurant old photo group lunch banquet later third-generation lu rou fan revival,medium,Same brand as TW_TPE_1958_001 but a distinct source and attestation type; captures family-photo/restaurant memory rather than only present shop description.,TW_TPE_DADAOCHENG_1958_PHOTO,probable,Taiwan-side,Source says a ROC year 47 old photo showed the owner's grandfather operating a rear-station restaurant for group lunch boxes and banquets later inherited as Dadaocheng lu rou fan.,魯肉飯,台北後車站小吃,,,https://www.walkerland.com.tw/article/view/190745
TW_TPE_1958_003,1958,1958-01-01,1946-1987_taiwan_side_formation,香滿園魯肉飯,Taipei,Taiwan,Taiwan-side,food_blog_retrospective,Livia's Wonderland,https://www.liviatravel.com/2015/02/taipei-shuanglian-braised-pork-rice.html,old_shop_origin,1958 Taipei Shuanglian Xiangmanyuan lu rou fan old taste lu rou fan began ROC year 47,medium,Retrospective blog source; valuable Taipei/Shuanglian comparator to Formosa Chang and Dadaocheng but needs archival corroboration.,TW_TPE_XIANGMANYUAN_1958,probable,Taiwan-side,Source says Xiangmanyuan lu rou fan began in ROC year 47 as an old-style Taipei lu rou fan shop near Shuanglian.,魯肉飯,台北雙連小吃,,,https://www.liviatravel.com/2015/02/taipei-shuanglian-braised-pork-rice.html
TW_TPE_1967_001,1967,1967-01-01,1946-1987_taiwan_side_formation,阿義魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,UpToGo,https://uptogo.com.tw/%E7%BE%8E%E9%A3%9F/%E9%A3%9F%E5%93%81/%E4%B8%BB%E9%A3%9F/%E9%98%BF%E7%BE%A9%E9%AD%AF%E8%82%89%E9%A3%AF/,old_shop_origin_and_migration,1967 Taipei Wanhua Huaxi Street Ayi lu rou fan founder from Tainan southern taste entered Monga,medium,Retrospective source explicitly links a 1967 Taipei lu rou fan shop to a Tainan-born operator and southern flavor; useful for intra-island geo-semantic movement.,TW_TPE_AYI_1967,probable,Taiwan-side,Source says Ayi lu rou fan was founded in 1967 by a Tainan-born operator who brought southern flavor into Monga/Huaxi Street.,魯肉飯,台南味進入艋舺,,,https://uptogo.com.tw/%E7%BE%8E%E9%A3%9F/%E9%A3%9F%E5%93%81/%E4%B8%BB%E9%A3%9F/%E9%98%BF%E7%BE%A9%E9%AD%AF%E8%82%89%E9%A3%AF/
TW_TPE_1973_001,1973,1973-01-01,1946-1987_taiwan_side_formation,施家麻油腰花,Taipei,Taiwan,Taiwan-side,food_media_listing,TVBS 食尚玩家,https://supertaste.tvbs.com.tw/review/352551,old_shop_menu_ecology,1973 Taipei Shijia sesame-oil kidney old shop started ROC year 62 lu rou fan common ordered item,medium,Not a lu rou fan specialist; retained as Taipei night-market/old-shop menu ecology because source states ROC year 62 operation and lu rou fan is a common item.,TW_TPE_SHIJIA_1973_TVBS,probable,Taiwan-side,TVBS says Shijia began operating in ROC year 62 and that lu rou fan is almost universally ordered with the sesame-oil kidney soup.,魯肉飯,台北松山路小吃,,,https://supertaste.tvbs.com.tw/review/352551
TW_TPE_1973_002,1973,1973-01-01,1946-1987_taiwan_side_formation,施家麻油腰花,Taipei,Taiwan,Taiwan-side,food_blog_retrospective,阿球出任務,https://aball.tw/shi-sesame-chicken/,old_shop_origin_and_menu,1973 Taipei Shijia opened by Songshan temple lu rou fan menu long-strip braised pork,medium,Second source for same shop; retained because it supplies more detailed menu/texture description of lu rou fan.,TW_TPE_SHIJIA_1973_ABALL,probable,Taiwan-side,Source says Shijia opened in 1973 / ROC year 62 near Songshan Songde temple and lists lu rou fan as a key menu item.,魯肉飯,台北松山路小吃,,,https://aball.tw/shi-sesame-chicken/
TW_TPE_1979_001,1979,1979-01-01,1946-1987_taiwan_side_formation,大鼎豬血湯,Taipei,Taiwan,Taiwan-side,food_media_listing,TVBS 食尚玩家,https://supertaste.tvbs.com.tw/infocard/26983,old_shop_menu_ecology,1979 Taipei Dading pig-blood soup founded ROC year 68 lu rou fan menu item,medium,Not a lu rou fan specialist; useful for Taipei old-shop rice/soup pairing ecology and post-1970s menu platforming.,TW_TPE_DADING_1979,probable,Taiwan-side,TVBS listing says Dading pig-blood soup was founded in ROC year 68 and includes lu rou fan as a menu item.,滷肉飯,台北延吉街小吃,,,https://supertaste.tvbs.com.tw/infocard/26983
TW_TPE_1980_001,1980,1980-01-01,1946-1987_taiwan_side_formation,金峰魯肉飯,Taipei,Taiwan,Taiwan-side,food_media_retrospective,在地老饕阿府,https://wanteatfood.com/food/%E9%AD%AF%E8%82%89%E9%A3%AF,old_shop_origin,1980 Taipei Jinfeng lu rou fan South Gate market location lu rou fan old shop,low,Retrospective index page states Jinfeng has sold lu rou fan from 1980; retained as candidate because the source is an index/summary page rather than a focused historical article.,TW_TPE_JINFENG_1980,candidate,Taiwan-side,Source summary says Jinfeng lu rou fan has operated from 1980 near Nanmen Market / Chiang Kai-shek Memorial Hall.,魯肉飯,台北南門市場小吃,,,https://wanteatfood.com/food/%E9%AD%AF%E8%82%89%E9%A3%AF
TW_KHH_1963_001,1963,1963-01-01,1946-1987_taiwan_side_formation,阿英排骨飯,Kaohsiung,Taiwan,Taiwan-side,food_blog_retrospective,高雄攻略 / 吃心絕對,https://khguide.com/%E9%98%BF%E8%8B%B1%E6%8E%92%E9%AA%A8%E9%A3%AF/,old_shop_menu_ecology,1963 Kaohsiung Yancheng Aying pork-chop rice founded ROC year 52 menu includes lu rou series,medium,Not a lu rou fan specialist; retained as Kaohsiung rice-menu ecology because source gives ROC year 52 founding and menu includes lu rou category.,TW_KHH_AYING_1963,probable,Taiwan-side,Source says Aying pork-chop rice in Yancheng was founded in ROC year 52 and shows a menu with lu rou / pork-chop / chicken-leg series.,魯肉,高雄鹽埕飯食小吃,,,https://khguide.com/%E9%98%BF%E8%8B%B1%E6%8E%92%E9%AA%A8%E9%A3%AF/
TW_KHH_1969_003,1969,1969-01-01,1946-1987_taiwan_side_formation,鳳山鹹米苔目,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,饗食客棧,https://i17fun.tw/fengshan-salty-rice-moss/,old_shop_menu_ecology,1969 Kaohsiung Fengshan salty rice moss founded ROC year 58 old shop meat sauce rice menu,medium,Not rice-specialist origin evidence; useful for Fengshan first-market old-shop ecology because source gives founding year and distinct rouzao rice menu section.,TW_KHH_FENGSHAN_MITAI_1969,probable,Taiwan-side,Source says Fengshan salty rice moss was founded in ROC year 58 and its menu/food sections include rouzao rice with braised meat sauce over white rice.,肉燥飯,高雄鳳山市場小吃,,,https://i17fun.tw/fengshan-salty-rice-moss/
TW_KHH_1971_003,1971,1971-01-01,1946-1987_taiwan_side_formation,老店柏弘肉燥飯,Kaohsiung,Taiwan,Taiwan-side,platform_menu,Ubr Eats Taiwan,https://www.ubereats.com/tw/store/%E8%80%81%E5%BA%97%E6%9F%8F%E5%BC%98%E8%82%89%E7%87%A5%E9%A3%AF/_7JWzWKSUvmYv0n98TZjRQ,merchant_self_description,1971 Kaohsiung Bohong rouzao rice first generation founded early ROC 60s Taiwan hometown taste domestic pork,medium,Platform menu/self-description gives detailed merchant origin narrative; useful but platform-mediated so keep as probable with platform caveat.,TW_KHH_BOHONG_1971_UBER,probable,Taiwan-side,Uber Eats merchant description says first-generation Li Longhua founded the shop in the early ROC 60s and the third generation uses rouzao rice to transmit Taiwan hometown taste.,肉燥飯,台灣家鄉味,,,https://www.ubereats.com/tw/store/%E8%80%81%E5%BA%97%E6%9F%8F%E5%BC%98%E8%82%89%E7%87%A5%E9%A3%AF/_7JWzWKSUvmYv0n98TZjRQ
TW_KHH_1986_001,1986,1986-01-01,1946-1987_taiwan_side_formation,秀明豬心冬粉,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,高雄美食地圖,https://inmap.tw/archives/69040,old_shop_menu_ecology,1986 Kaohsiung Qishan Xiuming pig-heart vermicelli founded ROC year 75 moon-egg rouzao rice top rouzao rice,medium,Not a specialist rouzao-rice origin but directly links ROC year 75 old shop to moon-egg rouzao rice and Kaohsiung top-ten rouzao-rice recognition.,TW_KHH_XIUMING_1986,probable,Taiwan-side,Source says Xiuming pig-heart vermicelli was founded in ROC year 75 and is known for moon-egg rouzao rice selected among Kaohsiung top rouzao-rice shops.,肉燥飯,高雄旗山小吃,,,https://inmap.tw/archives/69040
TW_TN_1965_004,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚粥,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,派大熊與海綿羊,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/,old_shop_menu_ecology,1965 Tainan Xuejia Yongtong milkfish congee founded ROC year 54 local daily fish soup with rouzao rice,medium,Retrospective blog source; useful for Tainan fish-soup/rouzao-rice everyday pairing but founding line is partly title/snippet-derived and should be corroborated.,TW_TN_YONGTONG_1965,candidate,Taiwan-side,Source page title identifies Yongtong as a ROC year 54 old shop and the article records ordering rouzao rice as part of the milkfish-congee meal ecology.,肉燥飯,台南學甲小吃,,,https://pbear.tw/%E6%B0%B8%E9%80%9A%E8%99%B1%E7%9B%AE%E9%AD%9A%E7%B2%A5/
TW_TPE_1986_001,1986,1986-01-01,1946-1987_taiwan_side_formation,大來小館,Taipei,Taiwan,Taiwan-side,travel_food_media,MOOK 景點家,https://www.mook.com.tw/article/16796,restaurant_origin_and_award,1986 Taipei Yongkang Street Dalai Xiaoguan founded ROC year 75 lu rou fan contest champion Taiwanese creative restaurant,medium,Restaurant rather than street-stall source; useful for Taipei restaurantization of lu rou fan before 1987 and as contrast to market/stall old-shop records.,TW_TPE_DALAI_1986,probable,Taiwan-side,MOOK says Dalai Xiaoguan was founded in ROC year 75 in Yongkang Street and won Taipei lu rou fan contest awards for its lu rou fan.,滷肉飯,台北永康街台式餐廳,,,https://www.mook.com.tw/article/16796
TW_TN_1965_005,1965,1965-01-01,1946-1987_taiwan_side_formation,無名土魠魚粥菜粽肉粽,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,SayTainan,https://saytainan.com/2023/03/17/nonmilkfish/,old_shop_menu_ecology,1965 Tainan Jinhua Road unnamed Spanish mackerel congee breakfast shop opened in 1965 menu categories include congee soup rouzao rice and zongzi,medium,Public food article gives exact 1965 opening and directly lists rouzao rice as a menu category; needs municipal or registration corroboration.,TW_TN_NONMILKFISH_1965,probable,Taiwan-side,SayTainan article says the Jinhua Road unnamed Spanish mackerel congee shop opened in 1965 and lists rouzao rice among the menu categories.,肉燥飯,台南早餐小吃,,,https://saytainan.com/2023/03/17/nonmilkfish/
TW_TN_1963_001,1963,,1946-1987_taiwan_side_formation,光明街無名肉燥飯,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,台南先生,https://www.mrtainan.com/2021/09/nnmpr.html,old_shop_origin_and_taste_semantics,1963 approximate Tainan Guangming Street nameless rouzao rice from roadside stall to shop three generations near sixty years non sweet Kaohsiung style rouzao rice,medium,Year inferred from 2021 source stating 58 years of operation; keep as approximate until registration or archive source is found.,TW_TN_GUANGMING_1963,probable,Taiwan-side,Source says the Guangming Street nameless rouzao rice shop moved from roadside stall to shop and had operated for 58 years by 2021; it describes non-sweet rouzao linked to the founder's Kaohsiung taste.,肉燥飯,高雄味進入台南早餐,,,https://www.mrtainan.com/2021/09/nnmpr.html
TW_KHH_1980_001,1980,1980-01-01,1946-1987_taiwan_side_formation,錦田肉燥飯,Kaohsiung,Taiwan,Taiwan-side,local_news_food_business,PChome / 創新聞,https://news.pchome.com.tw/public/pronews/20260527/index-77989075490386353016.html,old_shop_origin,1980 Kaohsiung Jintian rouzao rice Jintian Road Bohai Street salty sweet marinade fed two generations common table memory,medium,Recent local-news/business article gives exact 1980 origin and location; useful for 1980s Kaohsiung rouzao rice ecology but should be corroborated by older source if possible.,TW_KHH_JINTIAN_1980,probable,Taiwan-side,Local-news article says Jintian rouzao rice began in 1980 at the corner of Jintian Road and Bohai Street and frames its marinade as everyday food memory for two generations.,肉燥飯,高雄新興小吃,,,https://news.pchome.com.tw/public/pronews/20260527/index-77989075490386353016.html
TW_KHH_1968_001,1968,,1946-1987_taiwan_side_formation,郭家肉燥飯,Kaohsiung,Taiwan,Taiwan-side,food_media_retrospective,WalkerLand / 敦小蓮,https://www.walkerland.com.tw/article/view/192037,old_shop_origin_candidate,1968 approximate Kaohsiung Guo family rouzao rice Jintian Road old shop fifty years history rouzao rice fish soup neighborhood breakfast lunch ecology,medium,Year inferred from 2018 source stating 50 years of history; retain as candidate until exact founding source is found.,TW_KHH_GUOJIA_1968,candidate,Taiwan-side,WalkerLand source says Guo family rouzao rice on Jintian Road had fifty years of history by 2018 and describes rouzao rice with fish soup and neighborhood meal ecology.,肉燥飯,高雄錦田路小吃,,,https://www.walkerland.com.tw/article/view/192037
TW_TN_1952_001,1952,1952-01-01,1946-1987_taiwan_side_formation,廣仔肉燥飯虱目魚丸,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,用快門記錄著生活,https://ikachalife.com/34729,old_shop_origin,1952 Tainan Guangzi rouzao rice milkfish ball shop Kaishan Road breakfast rouzao rice fish skin soup old local customers,medium,Source says Guangzi rouzao rice and milkfish balls were founded in 1952 on Kaishan Road and menu includes rouzao rice.,TW_TN_GUANGZI_1952_ORIGIN,probable,Taiwan-side,Article states Guangzi rouzao rice milkfish balls was founded in 1952 on Kaishan Road and lists inexpensive rouzao rice and fish-skin soup.,肉燥飯,台南早餐小吃,,,https://ikachalife.com/34729
TW_TN_1952_002,1952,1952-01-01,1946-1987_taiwan_side_formation,廣仔肉燥飯虱目魚丸,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,享受生活不無聊,https://enlifesun.com/2021-04-23-1955/,breakfast_semantics,1952 Tainan old breakfast rouzao rice with milkfish ball soup before beef soup became tourist shorthand,medium,Separate source frames rouzao rice plus fish-ball soup as old Tainan breakfast practice; founding year is attributed to online shop information.,TW_TN_GUANGZI_1952_BREAKFAST,probable,Taiwan-side,Source says old Tainan breakfast was rouzao rice with fish-ball soup and notes Guangzi was founded in 1952.,肉燥飯,老台南早餐,,,https://enlifesun.com/2021-04-23-1955/
TW_TN_1953_002,1953,1953-01-01,1946-1987_taiwan_side_formation,江川肉燥飯,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,文仔不宅 只是居家,https://wenzai.pixnet.net/blog/posts/7103160920,old_shop_origin_corroboration,1953 Tainan Jiangchuan rouzao rice third generation Yongle Market rice-table meat sauce everyday lunch,medium,Corroborates existing Jiangchuan row with a separate local food source; source describes the shop as a roughly 50-year old local rouzao-rice shop and search result gives ROC year 42 origin.,TW_TN_JIANGCHUAN_1953_WENZAI,probable,Taiwan-side,Source describes Jiangchuan as a long-running Tainan rouzao-rice shop near Guohua Street and Yongle Market with third-generation operation.,肉燥飯,台南飯桌仔,,,https://wenzai.pixnet.net/blog/posts/7103160920
TW_TN_1955_001,1955,,1946-1987_taiwan_side_formation,第三代虱目魚丸,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,淋雨一直走,https://linyu.tw/thirdgeneration/,decade_origin_candidate,1950s approximate Tainan Third Generation milkfish balls first generation sold fish-ball soup in ROC 40s with rouzao rice breakfast pairing,medium,Year is midpoint of ROC 40s decade and retained as candidate because the source gives decade not exact founding year.,TW_TN_THIRDGEN_1955,candidate,Taiwan-side,Source says the first generation sold fish-ball soup in the ROC 40s and documents meat-sauce rice as part of the contemporary Tainan breakfast set.,肉燥飯,台南早餐小吃,,,https://linyu.tw/thirdgeneration/
TW_TN_1965_006,1965,1965-01-01,1946-1987_taiwan_side_formation,永通虱目魚,Tainan,Taiwan,Taiwan-side,food_blog_retrospective,巧莉的世界流浪筆記,https://ciaoz.tw/yungtung-milkfish/,old_shop_menu_corroboration,1965 Tainan Xuejia Yongtong milkfish shop ROC year 54 opening rouzao rice low price with milkfish soup,medium,Separate corroborating source for Yongtong; useful because it gives ROC year 54 opening and describes rouzao rice as a cheap everyday pairing with milkfish dishes.,TW_TN_YONGTONG_1965_CIAOZ,probable,Taiwan-side,Source says Yongtong opened in ROC year 54 and describes a low-priced rouzao rice bowl eaten with milkfish dishes.,肉燥飯,台南學甲虱目魚早餐,,,https://ciaoz.tw/yungtung-milkfish/
TW_TN_1968_001,1968,1968-01-01,1946-1987_taiwan_side_formation,上富小吃店,Tainan,Taiwan,Taiwan-side,local_food_media,台南美食地圖,https://foodintainan.com.tw/uprichdishes/,rice_lunch_comparator,1968 Tainan Shangfu eatery moved during old East Gate Circle redevelopment rice lunch with meat juice and old-shop food cluster near Guorong rouzao rice,medium,Comparator for Tainan rice-lunch and meat-juice ecology rather than a specialist rouzao-rice shop.,TW_TN_SHANGFU_1968,probable,Taiwan-side,Source says the first-generation owner moved during the ROC year 57 East Gate Circle redevelopment and the shop serves rice dishes with meat juice in the same food cluster as Guorong rouzao rice.,肉汁飯,台南庶民飯食,,,https://foodintainan.com.tw/uprichdishes/
